"","x"
"OTU8614",0
"OTU7879",0
"OTU12050",0
"OTU5936",0
"OTU7209",0
"OTU8161",0
"OTU11128",0
"OTU9704",0
"OTU6795",0
"OTU583",0
"OTU4510",0
"OTU3358",0
"OTU624",0
"OTU8263",0
"OTU7429",0
"OTU6173",0
"OTU4235",0
"OTU3902",0
"OTU4633",0
"OTU1904",0
"OTU10227",0
"OTU8615",0
"OTU2278",0
"OTU11091",0
"OTU6375",0
"OTU7333",0
"OTU6447",0
"OTU2214",0
"OTU1648",0
"OTU8414",0
"OTU10393",0
"OTU4574",0
"OTU9211",0
"OTU12009",0
"OTU5469",0
"OTU7607",0
"OTU269",0
"OTU10035",0
"OTU7186",0
"OTU4562",0
"OTU8252",0
"OTU4565",0
"OTU3073",0
"OTU294",0
"OTU965",0
"OTU6701",0
"OTU3434",0
"OTU12237",0
"OTU3035",0
"OTU10357",0
"OTU137",0
"OTU12077",0
"OTU7698",0
"OTU1637",0
"OTU4964",0
"OTU6677",0
"OTU8002",0
"OTU2632",0
"OTU2058",0
"OTU6118",0
"OTU5951",0
"OTU6285",0
"OTU5357",0
"OTU8230",0
"OTU1122",0
"OTU7241",0
"OTU5554",0
"OTU409",0
"OTU1967",0
"OTU2180",0
"OTU7502",0
"OTU11542",0
"OTU2627",0
"OTU5849",0
"OTU1955",0
"OTU6155",0
"OTU7805",0
"OTU1239",0
"OTU7635",0
"OTU1297",0
"OTU3400",0
"OTU78",0
"OTU4493",0
"OTU2802",0
"OTU5008",0
"OTU7466",0
"OTU3938",0
"OTU7669",0
"OTU6348",0
"OTU10673",0
"OTU3339",0
"OTU65",0
"OTU5398",0
"OTU9799",0
"OTU3443",0
"OTU1603",0
"OTU11569",0
"OTU4711",0
"OTU8419",0
"OTU2295",0
"OTU1845",0
"OTU8163",0
"OTU6275",0
"OTU3250",0
"OTU8653",0
"OTU6184",0
"OTU2640",0
"OTU6292",0
"OTU9048",0
"OTU7080",0
"OTU9561",0
"OTU647",0
"OTU10792",0
"OTU10349",0
"OTU2869",0
"OTU4413",0
"OTU5749",0
"OTU2776",0
"OTU10857",0
"OTU4521",0
"OTU5418",0
"OTU6382",0
"OTU9668",0
"OTU11108",0
"OTU12058",0
"OTU2386",0
"OTU7255",0
"OTU7293",0
"OTU9680",0
"OTU6426",0
"OTU4410",0
"OTU32",0
"OTU589",0
"OTU10395",0
"OTU2004",0
"OTU2619",0
"OTU9915",0
"OTU2712",0
"OTU10698",0
"OTU11329",0
"OTU3082",0
"OTU2554",0
"OTU5440",0
"OTU7427",0
"OTU8913",0
"OTU116",0
"OTU1381",0
"OTU109",0
"OTU9556",0
"OTU3661",0
"OTU11662",0
"OTU9016",0
"OTU2660",0
"OTU2615",0
"OTU2818",0
"OTU8370",0
"OTU2095",0
"OTU11526",0
"OTU2020",0
"OTU4613",0
"OTU5072",0
"OTU1604",0
"OTU6354",0
"OTU4898",0
"OTU3416",0
"OTU9155",0
"OTU10601",0
"OTU8951",0
"OTU1622",0
"OTU11620",0
"OTU6432",0
"OTU5356",0
"OTU1587",0
"OTU10107",0
"OTU130",0
"OTU11786",0
"OTU7339",0
"OTU2079",0
"OTU4063",0
"OTU11792",0
"OTU6289",0
"OTU2741",0
"OTU6067",0
"OTU1012",0
"OTU10613",0
"OTU7189",0
"OTU4372",0
"OTU1226",0
"OTU3039",0
"OTU11595",0
"OTU5759",0
"OTU11970",0
"OTU1713",0
"OTU1665",0
"OTU12022",0
"OTU5289",0
"OTU2034",0
"OTU7283",0
"OTU9656",0
"OTU5345",0
"OTU3149",0
"OTU12330",0
"OTU5497",0
"OTU10868",0
"OTU1507",0
"OTU679",0
"OTU2472",0
"OTU691",0
"OTU2334",0
"OTU3799",0
"OTU7860",0
"OTU9594",0
"OTU1549",0
"OTU1987",0
"OTU6624",0
"OTU11286",0
"OTU11997",0
"OTU10586",0
"OTU11552",0
"OTU4593",0
"OTU4256",0
"OTU5226",0
"OTU1984",0
"OTU5833",0
"OTU11755",0
"OTU1303",0
"OTU4770",0
"OTU5708",1.11022302462516e-16
"OTU10506",0
"OTU7927",0
"OTU9328",0
"OTU4049",0
"OTU453",0.5
"OTU7018",0
"OTU3306",0
"OTU2504",0
"OTU11092",0
"OTU7382",0
"OTU7408",0
"OTU1883",0
"OTU3351",0
"OTU6764",0
"OTU817",0
"OTU8027",0
"OTU63",0
"OTU3627",0.5
"OTU3853",0
"OTU5762",0
"OTU1011",0
"OTU2505",0
"OTU5824",1.11022302462516e-16
"OTU4544",0
"OTU2452",0
"OTU6229",0
"OTU480",0
"OTU8689",0
"OTU11317",0
"OTU7377",0
"OTU10851",0
"OTU7905",0
"OTU1320",0
"OTU1411",0
"OTU12141",0
"OTU10870",0.32
"OTU12206",0
"OTU2588",0
"OTU4957",0
"OTU3767",0
"OTU6994",0
"OTU5005",0
"OTU7487",0
"OTU4321",0
"OTU11665",0
"OTU2442",0
"OTU10145",0
"OTU1989",0
"OTU5860",0
"OTU332",0
"OTU11060",0
"OTU5754",0
"OTU7807",0
"OTU3987",1.11022302462516e-16
"OTU4609",0
"OTU5889",0
"OTU7506",0
"OTU9387",0
"OTU3997",0
"OTU3651",0
"OTU5902",0
"OTU8791",0
"OTU3723",0
"OTU3352",0
"OTU2774",0
"OTU8879",0
"OTU8175",0
"OTU6092",0
"OTU3004",0
"OTU7451",0
"OTU9859",0
"OTU10397",0
"OTU4923",0
"OTU6793",0
"OTU7414",0
"OTU1473",0
"OTU6165",0
"OTU6240",0
"OTU9247",0
"OTU422",0
"OTU5478",0
"OTU12312",0
"OTU2463",0
"OTU8507",0
"OTU12005",0
"OTU9739",0
"OTU1443",0
"OTU799",0
"OTU426",0
"OTU6846",0
"OTU430",0
"OTU8909",1.11022302462516e-16
"OTU2895",0
"OTU11650",0
"OTU3112",0
"OTU6593",0
"OTU12064",0
"OTU9951",0
"OTU6703",0
"OTU12305",0
"OTU6728",0
"OTU9937",0
"OTU5612",0
"OTU6101",0
"OTU7785",0
"OTU12097",0
"OTU777",0
"OTU5025",0
"OTU9868",0
"OTU4428",0
"OTU8108",0
"OTU7109",0
"OTU1666",0
"OTU5982",0
"OTU7423",0
"OTU567",0
"OTU2691",0.32
"OTU3243",0
"OTU745",0
"OTU10354",0
"OTU6659",0
"OTU6813",0
"OTU4768",0
"OTU9389",0
"OTU11676",0
"OTU9308",0
"OTU7946",0
"OTU9254",0
"OTU1042",0
"OTU450",0
"OTU6853",0
"OTU1947",0
"OTU12153",0
"OTU11709",0
"OTU1654",0
"OTU5051",0
"OTU9110",0
"OTU9717",0
"OTU4622",0
"OTU9411",0
"OTU10437",0
"OTU1090",0
"OTU8805",0
"OTU9518",0
"OTU11800",0
"OTU1897",0
"OTU3350",0
"OTU9480",0
"OTU8284",0
"OTU4899",0
"OTU8322",0
"OTU2014",0
"OTU8464",0
"OTU1526",0
"OTU3975",0
"OTU2725",0
"OTU6791",0
"OTU2110",0
"OTU1700",0
"OTU5599",0
"OTU5148",0
"OTU11058",0
"OTU8292",1.11022302462516e-16
"OTU8373",0
"OTU6935",0
"OTU5609",0
"OTU3028",0
"OTU7625",0
"OTU1257",0
"OTU6989",0
"OTU7426",0
"OTU5671",0
"OTU2749",0
"OTU1849",0
"OTU3889",0
"OTU8348",0
"OTU953",0
"OTU438",0
"OTU2943",0
