"","x"
"OTU3182",0
"OTU6220",0
"OTU12",0
"OTU12172",0
"OTU7171",0
"OTU1949",0
"OTU3615",0
"OTU8120",0
"OTU11871",0
"OTU1890",0
"OTU8056",0
"OTU620",0
"OTU9473",0
"OTU10859",0
"OTU6382",0
"OTU2538",0
"OTU10588",0
"OTU3777",0
"OTU8643",0
"OTU5469",0
"OTU7859",0
"OTU9620",0
"OTU8360",0
"OTU6409",0
"OTU12139",0
"OTU3054",0
"OTU10734",0
"OTU971",0
"OTU3778",0
"OTU11766",0
"OTU5247",0
"OTU2978",0
"OTU9171",0
"OTU1510",0
"OTU11140",0
"OTU8252",0
"OTU12296",0
"OTU3549",0
"OTU11096",0
"OTU3073",0
"OTU5919",0
"OTU827",0
"OTU2453",0
"OTU1837",0
"OTU4843",0
"OTU5286",0
"OTU11079",0
"OTU10028",0
"OTU8250",0
"OTU11416",0
"OTU6330",0
"OTU5944",0
"OTU1858",0
"OTU4449",0
"OTU4500",0
"OTU6301",0
"OTU4799",0
"OTU9889",0
"OTU614",0
"OTU6463",0
"OTU11727",0
"OTU2317",0
"OTU3973",0
"OTU101",0
"OTU10947",0
"OTU4832",0
"OTU10916",0
"OTU4963",0
"OTU7238",0
"OTU11285",0
"OTU11770",0
"OTU2334",0
"OTU1163",0
"OTU10565",0
"OTU4694",0
"OTU11329",0
"OTU87",0
"OTU1547",0
"OTU9923",0
"OTU4964",0
"OTU9364",0
"OTU6197",0
"OTU7597",0
"OTU2189",0
"OTU5440",0
"OTU9207",0
"OTU11632",0
"OTU11501",0
"OTU328",0
"OTU4819",0
"OTU9875",0
"OTU4943",0
"OTU10322",0
"OTU2372",0
"OTU7721",0
"OTU947",0
"OTU439",0
"OTU5373",0
"OTU5360",0
"OTU5427",0
"OTU11440",0
"OTU1769",0
"OTU2255",0
"OTU2964",0
"OTU1275",0
"OTU5339",0
"OTU2592",0
"OTU8542",0
"OTU8376",0
"OTU5782",0
"OTU7432",0
"OTU10491",0
"OTU1775",0
"OTU5363",0
"OTU5349",0
"OTU199",0
"OTU8451",0
"OTU909",0
"OTU1047",0
"OTU6900",0
"OTU6287",0
"OTU12217",0
"OTU782",0
"OTU5665",1.11022302462516e-16
"OTU3712",0
"OTU7682",0
"OTU7901",0
"OTU1559",0
"OTU6357",0
"OTU2514",0
"OTU6836",0
"OTU1373",0
"OTU2870",0
"OTU7158",0
"OTU4083",0
"OTU143",0
"OTU7803",0
"OTU5741",0
"OTU2902",0
"OTU6225",0
"OTU10049",0
"OTU8714",0
"OTU5449",0
"OTU5793",0
"OTU5284",0
"OTU12125",0
"OTU11175",0
"OTU1955",0
"OTU8367",0
"OTU5512",0
"OTU9307",0
"OTU5415",0
"OTU2021",0
"OTU5395",0
"OTU452",0
"OTU8365",0
"OTU2557",0
"OTU7635",0
"OTU488",0
"OTU10282",0
"OTU3533",0
"OTU3400",0
"OTU11459",0
"OTU563",0
"OTU3928",0
"OTU7680",0
"OTU11156",0
"OTU8468",0
"OTU9936",0
"OTU4545",0
"OTU11813",0
"OTU7624",0
"OTU584",0
"OTU3729",0
"OTU6500",0
"OTU1746",0
