"","x"
"OTU9461",1.11022302462516e-16
"OTU443",0
"OTU1117",1.11022302462516e-16
"OTU10757",0
"OTU5638",0
"OTU8677",0
"OTU5800",0
"OTU5010",0
"OTU7060",0
"OTU4356",0
"OTU3241",0
"OTU4113",0
"OTU6667",0
"OTU5047",0
"OTU5004",0
"OTU11919",0
"OTU878",0
"OTU2004",0
"OTU7056",0
"OTU423",1.11022302462516e-16
"OTU11152",0
"OTU5046",0
"OTU5880",0
"OTU5565",0
"OTU4423",0
"OTU8520",0
"OTU2527",0
"OTU5966",0
"OTU8959",0
"OTU11329",0
"OTU11999",0
"OTU11212",0
"OTU10553",0
"OTU6217",0
"OTU10007",0
"OTU438",0
"OTU3780",0
"OTU11413",0
"OTU7500",0
"OTU5462",0
"OTU439",0
"OTU628",0
"OTU11533",0
"OTU8127",0
"OTU2940",0
"OTU9383",0
"OTU8230",1.11022302462516e-16
"OTU5577",0
"OTU5266",0
"OTU5023",0
"OTU916",0
"OTU11708",0
"OTU3484",0
"OTU6538",0
"OTU4465",0
"OTU2395",0
"OTU7860",0
"OTU5828",0
"OTU1616",0
"OTU7901",0
"OTU7606",0
"OTU2090",0
"OTU2298",0
"OTU11886",0
"OTU2870",0
"OTU2874",0
"OTU6478",0
"OTU10547",0
"OTU5054",0
"OTU5740",0
"OTU2902",0
"OTU6749",0
"OTU3107",0
"OTU4311",0
"OTU6215",1.11022302462516e-16
"OTU2249",0
"OTU1939",0
"OTU5163",0
"OTU7345",0
"OTU2715",0
"OTU580",0
"OTU2140",0
"OTU6516",0
"OTU10410",0
"OTU9789",0
"OTU4378",0
"OTU5444",0
"OTU8021",0
"OTU5221",0
"OTU6889",0
"OTU11458",0
"OTU10011",0
"OTU10286",0
"OTU9594",0
"OTU444",0
"OTU8299",0
"OTU3928",0
"OTU3895",1.11022302462516e-16
"OTU10840",1.11022302462516e-16
"OTU690",0
"OTU5255",0
"OTU1034",0
"OTU2811",0
"OTU4159",0
"OTU927",0
"OTU4110",0
"OTU239",0
"OTU4971",0
"OTU2839",0
"OTU3891",0
"OTU3384",0
"OTU2545",0
"OTU6348",0
"OTU11449",0
"OTU254",0
"OTU7375",0
"OTU10335",0
"OTU12210",0
"OTU7622",1.11022302462516e-16
"OTU5354",0
"OTU5773",0
"OTU9587",1.11022302462516e-16
"OTU12184",0
"OTU7385",0
"OTU7717",0
"OTU7543",0
"OTU390",0
"OTU480",0
"OTU9778",0
"OTU9949",0
"OTU2011",0
"OTU8419",0
"OTU7245",0
"OTU9011",0
"OTU4305",0
"OTU1836",1.11022302462516e-16
"OTU421",0
"OTU779",0
"OTU2508",0
"OTU6779",0
"OTU2593",0
"OTU12136",0
"OTU5743",0
"OTU4508",0
"OTU6292",0
"OTU4937",0
"OTU2454",0
"OTU3118",0
"OTU9048",0
"OTU3490",0
"OTU4712",0
"OTU7080",0
"OTU7702",0
"OTU3048",0
"OTU6632",0
"OTU7260",0
"OTU5619",0
"OTU6480",0
"OTU6349",0
"OTU6521",0
"OTU3481",0
"OTU8691",0
"OTU9969",0
"OTU1938",0
"OTU10349",0
"OTU11483",0
"OTU10894",0
"OTU3793",0
"OTU3013",0
"OTU5677",0
"OTU7292",0
"OTU3495",0
"OTU8371",0
"OTU3316",0
"OTU5321",0
"OTU1626",1.11022302462516e-16
"OTU7787",0
"OTU8268",0
"OTU1070",0
"OTU2388",0
"OTU486",0
"OTU1648",0
"OTU4044",0
"OTU9941",0
"OTU9925",0
"OTU11619",0
"OTU6165",0
"OTU9407",0
"OTU3233",0
"OTU9909",0.375
"OTU6304",0
"OTU9836",0
"OTU4256",0.277777777777778
"OTU10595",0
"OTU8525",0
"OTU9740",0
"OTU4600",0
"OTU4146",0
"OTU6612",0
"OTU11970",0
"OTU9200",0
"OTU745",1.11022302462516e-16
"OTU4290",1.11022302462516e-16
"OTU11300",0
"OTU1303",0
"OTU10607",0
"OTU10057",0
"OTU8111",0.21875
"OTU4770",0
"OTU6933",0
"OTU237",0
"OTU3408",0
"OTU11364",0
"OTU5708",0
"OTU2843",0
"OTU9970",0
"OTU6051",0
"OTU2860",0
"OTU3956",0
"OTU6636",0
"OTU1155",0
"OTU710",0
"OTU329",1.11022302462516e-16
"OTU5843",0
"OTU7175",0
"OTU5057",0
"OTU11655",0
"OTU8463",0
"OTU12079",0
"OTU10693",0
"OTU3657",0
"OTU1067",0
"OTU5539",0.13265306122449
"OTU10655",0
"OTU399",0
"OTU2433",0
"OTU6054",0
"OTU2865",0
"OTU4618",1.11022302462516e-16
"OTU2284",0
"OTU1423",0
"OTU4899",0
"OTU2082",0.32
"OTU10789",0
"OTU2833",0
"OTU7679",0
"OTU2250",0
"OTU7928",0
"OTU6767",0
"OTU3465",0
"OTU5417",0
"OTU848",0
"OTU4704",0
"OTU5148",0
"OTU10177",0
"OTU10780",0
"OTU6291",0.18
"OTU663",0
"OTU11160",0
"OTU4720",1.11022302462516e-16
"OTU8890",0
"OTU6764",0
"OTU7339",0
"OTU6575",0
"OTU2552",0
"OTU1956",0
"OTU2282",0
"OTU9051",0
"OTU10814",0.244897959183674
"OTU1663",0
"OTU8027",0
"OTU7661",0
"OTU1820",0
"OTU836",0
"OTU9395",0
"OTU6989",0
"OTU10669",0
"OTU959",0.13265306122449
"OTU5172",0.244897959183674
"OTU10616",0
"OTU6738",0
"OTU12169",0
"OTU6067",0
"OTU1769",0
"OTU2964",0
"OTU715",0
"OTU5349",0
"OTU1237",0
"OTU6130",0
"OTU982",0
"OTU3458",0
"OTU4099",0
"OTU7635",0
"OTU488",0
"OTU3045",0
"OTU5162",0
"OTU693",0
"OTU4171",0
"OTU10900",0
"OTU2228",0
"OTU4924",0
"OTU8815",0
"OTU7326",0
"OTU2857",0
"OTU2858",0
"OTU10325",0
"OTU1256",0
"OTU4509",0
"OTU9593",0
"OTU8370",0
"OTU7883",0
"OTU8708",0
"OTU1591",0
"OTU5398",0
"OTU12106",0
"OTU2882",0
"OTU6229",0
"OTU4173",0
"OTU2057",0
"OTU6354",0
"OTU11411",0
"OTU6964",0
"OTU6184",0
"OTU6656",0
"OTU9258",0
"OTU9023",0
"OTU5797",0
"OTU5043",0
"OTU7420",0
"OTU9087",0
"OTU2070",0
"OTU4442",0
"OTU11543",0
"OTU3474",0
"OTU6553",0
"OTU6440",0
"OTU2308",0
"OTU4071",0
"OTU9154",0
"OTU11665",0.444444444444444
"OTU3987",0
"OTU11504",0.277777777777778
"OTU5441",0
"OTU1675",0
"OTU2503",0
"OTU7414",0
"OTU4174",0
"OTU6240",0
"OTU8928",0
"OTU3686",0.46
"OTU6854",0
"OTU1443",0
"OTU10586",0
"OTU10442",1.11022302462516e-16
"OTU6237",0.5
"OTU6787",0
"OTU1187",0
"OTU11637",0
"OTU4917",1.11022302462516e-16
"OTU5934",0
"OTU11922",0
"OTU11771",0
"OTU1666",0
"OTU1534",0.53125
"OTU2105",0
"OTU7286",0
"OTU11755",0
"OTU5002",0
"OTU4679",0
"OTU5918",0
"OTU11968",0
"OTU1999",0.21875
"OTU10793",0.408163265306122
"OTU7946",0
"OTU8918",0
"OTU5796",1.11022302462516e-16
"OTU8663",0
"OTU9254",0
"OTU4890",0.32
"OTU10420",0.142011834319527
"OTU8009",0.197530864197531
"OTU12180",0.625
"OTU1654",0
"OTU9140",0.375
"OTU10054",0
"OTU8493",0
"OTU9733",0
"OTU5199",0
"OTU8379",0
"OTU696",0.32
"OTU1090",1.11022302462516e-16
"OTU1992",0
"OTU8805",0.277777777777778
"OTU4182",0.5
"OTU4710",0
"OTU11800",0
"OTU7188",0
"OTU4392",0
"OTU2911",0.58
"OTU2825",0
"OTU6044",0
"OTU4986",0
"OTU3306",0
"OTU3044",0
"OTU4851",0
"OTU8087",0
"OTU8146",0.142011834319527
"OTU6799",1.11022302462516e-16
"OTU11647",0
"OTU7821",0
"OTU3975",0.375
"OTU7055",0
"OTU1064",0
"OTU8378",0
"OTU6313",0
"OTU10878",0
"OTU2820",0
"OTU4496",0
"OTU5595",0
"OTU2172",0
"OTU8732",0
"OTU2079",1.11022302462516e-16
"OTU2380",0
"OTU5609",0
"OTU3014",0
"OTU3028",0
"OTU12258",0.124444444444444
"OTU9793",0
"OTU5807",0
"OTU7036",0
"OTU5013",0
"OTU10269",0
"OTU10391",0
"OTU3816",0
"OTU3853",0
"OTU7638",0
"OTU517",0
"OTU6289",0
"OTU8139",0.277777777777778
"OTU9378",0
"OTU4038",0
"OTU11453",0
"OTU2632",0.244897959183674
"OTU6118",0
"OTU2372",0
"OTU1275",0
"OTU2627",0
"OTU318",0
"OTU5798",0
"OTU283",0
"OTU3400",0
"OTU11813",0.5
"OTU8923",0
"OTU7327",0
"OTU9760",0
"OTU10427",0
"OTU6417",0
"OTU3539",0
"OTU6624",0
"OTU11668",0
"OTU5547",0
"OTU11286",0
"OTU6708",0
"OTU11815",0
"OTU5502",0.62
"OTU9730",0.32
"OTU4607",0.32
"OTU3997",0
"OTU3651",0.244897959183674
"OTU5732",0
"OTU244",1.11022302462516e-16
"OTU8162",0
"OTU8879",0
"OTU6793",0
"OTU864",0.444444444444444
"OTU9247",0
"OTU8107",0
"OTU4298",0
"OTU9739",0
"OTU430",0
"OTU6718",0
"OTU6043",0
"OTU11171",0.666666666666667
"OTU6593",0
"OTU9951",0
"OTU6674",0
"OTU9937",0
"OTU8485",0
"OTU10788",0
"OTU5055",0
"OTU7109",0
"OTU477",0
"OTU5007",0
"OTU1984",0
"OTU8318",0
"OTU11789",0
"OTU10574",0
"OTU3243",1.11022302462516e-16
"OTU7688",0
"OTU2374",0
"OTU6245",0
"OTU6813",0
"OTU6737",0.444444444444444
"OTU1665",0
"OTU5020",0
"OTU6159",0
"OTU450",0.5
"OTU4787",0
"OTU10506",0
"OTU12318",0
"OTU9717",0
"OTU6467",0
"OTU10480",0
"OTU11840",0.444444444444444
"OTU6686",0
"OTU8461",0
"OTU6400",0
"OTU8384",0.56
"OTU5287",0
"OTU2915",0
"OTU5548",0
"OTU2504",0
"OTU11034",0
"OTU3612",0
"OTU4709",0
"OTU2001",0
"OTU6498",0
"OTU7575",0
"OTU8373",0.40625
"OTU4723",0
"OTU11518",0
"OTU817",0
"OTU11759",0
"OTU5000",0
"OTU3627",0
"OTU3286",0.611111111111111
"OTU1849",0
"OTU1996",0
"OTU68",0
"OTU9568",0
"OTU10400",0
"OTU5652",0.625
"OTU9759",0
"OTU2628",0
"OTU10849",0
"OTU8043",0
"OTU5279",0
"OTU9762",0
"OTU8018",0
"OTU8303",0
"OTU7248",0
"OTU9296",0
"OTU8078",0
"OTU8963",0
"OTU10893",0
"OTU501",0.444444444444444
"OTU4898",0
"OTU3416",0
"OTU12227",0
"OTU2207",0
"OTU2604",0
"OTU7905",0
"OTU4957",0.5
"OTU3767",0
"OTU6564",0.165289256198347
"OTU11858",0
"OTU5860",0
"OTU11158",0
"OTU8074",0
"OTU11060",0
"OTU7807",0
"OTU1575",0.32
"OTU5889",0
"OTU3909",0
"OTU9387",1.11022302462516e-16
"OTU6645",0
"OTU3032",0.444444444444444
"OTU894",0
"OTU2535",0
"OTU6092",0.408163265306122
"OTU3004",0
"OTU4362",0
"OTU9859",0
"OTU4923",0
"OTU422",0
"OTU2463",1.11022302462516e-16
"OTU8507",0
"OTU6846",0
"OTU8909",0
"OTU2895",0
"OTU3112",0
"OTU8351",0
"OTU4593",1.11022302462516e-16
"OTU161",0
"OTU6728",1.11022302462516e-16
"OTU6820",0
"OTU6101",0
"OTU12097",0
"OTU9735",0.244897959183674
"OTU7165",0
"OTU6992",1.11022302462516e-16
"OTU6572",0
"OTU4428",0.152777777777778
"OTU1661",0
"OTU8638",0
"OTU6479",0
"OTU10974",0
"OTU8238",0
"OTU12291",0
"OTU9713",0.32
"OTU4622",0
"OTU5107",0
"OTU3357",0.18
"OTU10821",1.11022302462516e-16
"OTU11612",0
"OTU4187",0
"OTU9480",0
"OTU6819",0
"OTU5699",0
"OTU7859",0
"OTU5599",0
"OTU10727",0
"OTU3537",0.277777777777778
"OTU4544",0
"OTU2574",0
"OTU9300",0
"OTU9097",0
"OTU4101",0
"OTU4518",0
"OTU4098",0
"OTU3755",0.5
"OTU11317",0.444444444444444
"OTU1411",0
"OTU12141",0
"OTU10870",0.095
"OTU1839",0
"OTU2588",0
"OTU10797",0
"OTU7487",0
"OTU4321",0
"OTU2442",0
"OTU10145",0
"OTU1989",0
"OTU9428",0
"OTU7862",0
"OTU4609",0.0997229916897507
"OTU3352",1.11022302462516e-16
"OTU3682",0
"OTU11435",0.244897959183674
"OTU7187",0
"OTU4325",0
"OTU10167",0
"OTU3257",0
"OTU2659",0.32
"OTU6355",0
"OTU7064",1.11022302462516e-16
"OTU11955",0.197530864197531
"OTU7846",0
"OTU5009",0
"OTU6659",0
"OTU12335",0
"OTU1042",0.5
"OTU7266",0
"OTU7615",0
"OTU3069",0
"OTU7382",0
"OTU428",0.32
"OTU7196",0
"OTU5742",0.165289256198347
"OTU3544",0
"OTU12183",0
"OTU9286",0
"OTU2625",0
"OTU4499",0
"OTU4453",0.5
"OTU2233",0
"OTU4397",0
"OTU4487",0
"OTU9031",0
"OTU1003",0.444444444444444
"OTU5765",0
"OTU2637",0
"OTU922",0
"OTU5276",0
"OTU12179",0
"OTU4958",0
"OTU10232",0
"OTU3752",0
"OTU8580",0
"OTU7377",0
"OTU9495",0
"OTU1320",1.11022302462516e-16
"OTU1643",0
"OTU10611",0
"OTU866",0
"OTU7492",0
"OTU5754",0
"OTU10860",0
"OTU8791",0
"OTU5602",0
"OTU3723",0
"OTU5120",0
"OTU362",0
"OTU5155",0
"OTU8251",0
"OTU1079",0
"OTU8175",0
"OTU6884",0
"OTU1473",0
"OTU3942",0
"OTU942",0.5
"OTU5478",0
"OTU5612",0
"OTU4777",0
"OTU10256",0
"OTU2315",0
"OTU4768",0
"OTU12132",0
"OTU3222",0
"OTU3411",0
"OTU6885",0
"OTU4049",0
"OTU699",0
"OTU9078",0
"OTU8274",0
"OTU6710",0
"OTU8322",0
"OTU2725",0
"OTU3149",0
"OTU8292",0
"OTU5883",0
"OTU9299",0
"OTU9104",0
"OTU9013",0
"OTU11026",0
"OTU9275",0
"OTU9043",0
"OTU1008",0
"OTU4106",0
"OTU5824",0
"OTU12152",0
"OTU3442",0
"OTU11598",0
"OTU5849",0
"OTU1472",0
"OTU6723",0
"OTU1846",0
"OTU2675",0
"OTU12219",0.512396694214876
"OTU3993",0
"OTU6668",0
"OTU6399",0
"OTU3467",0
"OTU2648",0
"OTU2631",0
"OTU9301",0
"OTU7015",0
"OTU9771",0
"OTU8332",0
"OTU12185",0
"OTU5258",0
"OTU7367",0
"OTU9050",0
"OTU5072",0
"OTU3506",0
"OTU4527",0
"OTU12212",0
"OTU8191",0
"OTU4109",0
"OTU7366",0
"OTU999",0
"OTU9284",0
"OTU11581",0
"OTU12085",0
"OTU11604",0
"OTU9289",0.408163265306122
"OTU12222",0
"OTU8329",0.375
"OTU8326",0
"OTU9648",0
"OTU12053",0
"OTU993",0
"OTU505",0
