"","x"
"1",0.592903428803382
"2",-0.0320128281897438
"3",-0.65626297788975
"4",0.425210032135381
"5",0.282038037408883
"6",0.225867972877479
"7",0.691927633913349
"8",-0.141167483048425
"9",NA
"10",-0.14978617237882
"11",NA
"12",0.0598783529348089
"13",0.186288209130517
"14",NA
"15",-1.07242974435642
"16",-1.97634476267794
"17",-1.29530137331284
"18",0.71324675269682
"19",0.647150228929434
"20",-0.141167483048425
"21",0.554700196225229
"22",NA
"23",0.312698065326225
"24",1.70320648347901
"25",-0.817423891369599
"26",-0.448179594656414
"27",0.0944911182523068
"28",NA
"29",0.691927633913349
"30",-0.236227795630767
"31",-1.41019018704442
"32",0
"33",NA
"34",-0.338424494020728
"35",0
"36",NA
"37",-0.0320128281897438
"38",0.647150228929434
"39",-0.240096211423079
"40",0.439107921521933
"41",-0.236227795630767
"42",-0.0719611874062685
"43",0.691927633913349
"44",-0.864346361123085
"45",-0.141167483048425
"46",-0.566946709513841
"47",-0.698580784239439
"48",-0.066531503260899
"49",0.282038037408883
"50",-0.322748612183952
"51",-1.10940039245046
"52",-0.442807442770048
"53",NA
"54",0.176070555043592
"55",-0.338424494020728
"56",0.647150228929434
"57",NA
"58",NA
"59",NA
"60",0
"61",0.312698065326225
"62",1.70320648347901
"63",-0.875238394900231
"64",2.41209075662211
"65",-1.01695035974625
"66",-1.10940039245046
"67",NA
"68",-0.239045721866879
"69",-0.282038037408883
"70",0.959938884729286
"71",NA
"72",0.176070555043592
"73",-0.65626297788975
"74",-0.322748612183952
"75",-0.866025403784439
"76",0.956182887467515
"77",-0.066531503260899
"78",NA
"79",-1.34807555140938
"80",0.350324524872685
"81",0.934198732993827
"82",0.312698065326225
"83",NA
"84",-1.33063006521798
"85",NA
"86",0.866025403784439
"87",-1.33063006521798
"88",NA
"89",0.331326146625033
"90",-1.8490006540841
"91",1.70320648347901
"92",NA
"93",-0.566946709513841
"94",-0.866025403784439
"95",NA
"96",-0.554700196225229
"97",0
"98",0.959938884729286
"99",-0.803758173299228
"100",-0.427948051618092
"101",-0.577350269189626
"102",0.331326146625033
"103",-0.0320128281897438
"104",1.61374306091976
"105",0.331326146625033
"106",NA
"107",0
"108",0.866025403784439
"109",-0.864346361123085
"110",-0.698580784239439
"111",0.647150228929434
"112",0.312698065326225
"113",0.176070555043592
"114",-0.240096211423079
"115",-1.33063006521798
"116",NA
"117",-0.233549683248457
"118",-0.603022689155527
"119",0.0944911182523068
"120",-1.22838453727999
"121",-0.338424494020728
"122",1.28384415485428
"123",0.0598783529348089
"124",1.15470053837925
"125",0
"126",0.0598783529348089
"127",-1.22474487139159
"128",0.176070555043592
"129",NA
"130",NA
"131",NA
"132",-0.322748612183952
"133",NA
"134",0.603022689155527
"135",0.312698065326225
"136",-0.0320128281897438
"137",1.54982604969517
"138",NA
"139",-0.233549683248457
"140",0.592903428803382
"141",-0.427948051618092
"142",-0.0320128281897438
"143",0.439107921521933
"144",-0.377796233882911
"145",2.07880460155075
"146",0.176070555043592
"147",-0.236227795630767
"148",-1.7098596338051
"149",NA
"150",-1.29099444873581
"151",0.846114112226649
"152",-0.14978617237882
"153",NA
"154",2.21880078490092
"155",-0.066531503260899
"156",1.15470053837925
"157",NA
"158",NA
"159",NA
"160",-0.14978617237882
"161",2.46498777061028
"162",NA
"163",1.41019018704442
"164",NA
"165",NA
"166",-0.866025403784439
