"","x"
"OTU9912",0
"OTU9230",0
"OTU10114",0
"OTU6602",0
"OTU200",0
"OTU7065",0
"OTU10363",0
"OTU11184",0
"OTU1821",0
"OTU2361",0
"OTU4687",0
"OTU10588",0
"OTU11131",0
"OTU10134",0
"OTU8360",0
"OTU3693",0
"OTU11794",0
"OTU11818",0
"OTU11108",0
"OTU6409",0
"OTU1824",0
"OTU4197",0
"OTU7255",0
"OTU11341",0
"OTU7953",0
"OTU4738",0
"OTU10809",0
"OTU5139",0
"OTU8252",0
"OTU7494",0
"OTU3549",0
"OTU9208",0
"OTU1801",0
"OTU12140",0
"OTU9129",0
"OTU639",0
"OTU9162",0
"OTU9359",0
"OTU10599",0
"OTU1685",0
"OTU10760",0
"OTU4356",0
"OTU910",0
"OTU9323",0
"OTU20",0
"OTU2259",0
"OTU5990",0
"OTU4306",0
"OTU627",0
"OTU496",0
"OTU878",0
"OTU285",0
"OTU6701",0
"OTU356",0
"OTU1178",0
"OTU2317",0
"OTU4669",0
"OTU1676",0
"OTU7684",0
"OTU3912",0
"OTU197",0
"OTU11770",0
"OTU7699",0
"OTU2277",0
"OTU4423",0
"OTU11492",0
"OTU11781",0
"OTU11801",0
"OTU6214",0
"OTU8528",0
"OTU3962",0
"OTU10698",0
"OTU7470",0
"OTU6343",0
"OTU87",0
"OTU840",0
"OTU6300",0
"OTU5778",0
"OTU1547",0
"OTU6012",0
"OTU5794",0
"OTU11281",0
"OTU11434",0
"OTU4690",0
"OTU6306",0
"OTU10945",0
"OTU9397",0
"OTU10018",0
"OTU5510",0
"OTU6267",0
"OTU4436",0
"OTU6475",0
"OTU7893",0
"OTU9683",0
"OTU11082",0
"OTU7619",0
"OTU208",0
"OTU8166",0
"OTU2255",0
"OTU7394",0
"OTU8230",0
"OTU8721",0
"OTU9932",0
"OTU2740",0
"OTU3208",0
"OTU5577",0
"OTU10246",0
"OTU4992",0
"OTU10150",0
"OTU286",0
"OTU6549",0
"OTU2926",0
"OTU4499",0
"OTU5554",0
"OTU7594",0
"OTU7606",0
"OTU11471",0
"OTU1967",0
"OTU4592",0
"OTU8133",0
"OTU3442",0
"OTU376",0
"OTU10876",0
"OTU11886",0
"OTU2258",0
"OTU4668",0
"OTU2627",0
"OTU116",0
"OTU6836",0
"OTU126",0
"OTU2335",0
"OTU2477",0
"OTU7460",0
"OTU6282",0
"OTU2985",0
"OTU1983",0
"OTU8858",0
"OTU7236",0
"OTU9412",0
"OTU10049",0
"OTU3810",0
"OTU4930",0
"OTU1231",0
"OTU1787",0
"OTU4853",0
"OTU4673",0
"OTU1955",0
"OTU9307",0
"OTU6928",0
"OTU6421",0
"OTU11952",0
"OTU9381",0
"OTU5444",0
"OTU4486",0
"OTU844",0
"OTU5798",0
"OTU3307",0
"OTU744",0
"OTU1366",0
"OTU4431",0
"OTU7424",0
"OTU7231",0
"OTU10387",0
"OTU8468",0
"OTU1140",0
"OTU9651",0
"OTU10609",0
"OTU10060",0
"OTU11564",0
"OTU1718",0
"OTU4437",0
"OTU4468",0
"OTU8057",0
"OTU7589",0
"OTU6362",0
"OTU255",0
"OTU9626",0
"OTU12352",0
"OTU4811",0
"OTU4876",0
"OTU6762",0
"OTU895",0
"OTU7220",0
"OTU4277",0
"OTU4446",0
"OTU650",0
"OTU1959",0
"OTU955",0
"OTU713",0
"OTU9459",0
"OTU5077",0
"OTU10594",0
"OTU7998",0
"OTU4976",0
"OTU2394",0
"OTU11472",0
"OTU2562",0
"OTU11722",0
"OTU1788",0
"OTU5857",0
"OTU11023",0
"OTU6679",0
"OTU10673",0
"OTU2801",0
"OTU9614",0
"OTU1319",0
"OTU9222",0
"OTU7643",0
"OTU7995",0
"OTU3487",0
"OTU65",0
"OTU2607",0
"OTU8649",0
"OTU3360",0
"OTU9635",0
"OTU10211",0
"OTU11244",0
"OTU3443",0
"OTU3336",0
"OTU3394",0
"OTU9605",0
"OTU5354",0
"OTU11204",0
"OTU8068",0
"OTU7637",0
"OTU7336",0
"OTU9587",0
"OTU12184",0
"OTU8103",0
"OTU12020",0
"OTU4127",0
"OTU1124",0
"OTU1355",0
"OTU5161",0
"OTU2295",0
"OTU3927",0
"OTU429",0
"OTU11127",0
"OTU7668",0
"OTU12241",0
"OTU7049",0
"OTU2990",0
"OTU187",0
"OTU7696",0
"OTU11273",0
"OTU5240",0
"OTU9525",0
"OTU3579",0
"OTU8653",0
"OTU1400",0
"OTU5029",0
"OTU4341",0
"OTU7079",0
"OTU2332",0
"OTU8412",0
"OTU1954",0
