"","x"
"OTU10133",0
"OTU2902",0
"OTU9075",0
"OTU4828",0
"OTU1253",0
"OTU11302",0
"OTU1366",0
"OTU8905",0
"OTU8180",0
"OTU4429",0
"OTU5008",0
"OTU7466",0
"OTU5115",0
"OTU8303",0
"OTU6567",0
"OTU1788",0
"OTU7219",0
"OTU6042",0
"OTU9114",0
"OTU8159",0
"OTU1585",0
"OTU7797",0
"OTU9125",0
"OTU429",0
"OTU4812",0
"OTU1574",0
"OTU8426",0
"OTU18",0
"OTU11375",0
"OTU4692",0
"OTU6763",0
"OTU8951",0
"OTU1173",0
"OTU5425",0
"OTU674",0
"OTU5289",0
"OTU487",0
"OTU7116",0
"OTU3615",0
"OTU7821",0
"OTU130",0
"OTU5433",0
"OTU10811",0
"OTU9898",0
"OTU10691",0
"OTU9680",0
"OTU5979",0
"OTU6119",0
"OTU11000",0
"OTU10408",0
"OTU1623",0
"OTU11109",0
"OTU589",0
"OTU9395",0
"OTU9107",0
"OTU11733",0
"OTU11999",0
"OTU2162",0
"OTU2372",0
"OTU11205",0
"OTU9917",0
"OTU1616",0
"OTU2262",0
"OTU4364",0
"OTU10602",0
"OTU9594",0
"OTU1023",0
"OTU4976",0
"OTU11449",0
"OTU8170",0
"OTU9222",0
"OTU9357",0
"OTU2844",0
"OTU10835",0
"OTU6184",0
"OTU8293",0
"OTU7439",0
"OTU437",0
"OTU1938",0
"OTU3978",0
"OTU3316",0
"OTU6350",0
"OTU3079",0
"OTU1665",0
"OTU9371",0
"OTU6627",0
"OTU10793",0
"OTU5060",0
"OTU3883",0
"OTU35",0
"OTU3989",0
"OTU10772",0
"OTU2536",0
"OTU1663",0
"OTU8037",0
"OTU2619",0
"OTU6404",0
"OTU1769",0
"OTU916",0
"OTU1047",0
"OTU10321",0
"OTU6749",0
"OTU580",0
"OTU2228",0
"OTU3891",0
"OTU824",0
"OTU1937",0
"OTU2838",0
"OTU3158",0
"OTU12179",0
"OTU501",0
"OTU3416",0
"OTU4510",0
"OTU11286",0
"OTU9730",0
"OTU4600",0
"OTU11960",0
"OTU11016",0
"OTU9225",0
"OTU7179",0
"OTU5392",0
"OTU4240",0
"OTU2130",0
"OTU10816",0
"OTU7382",0
"OTU4933",0
"OTU10142",0
"OTU12100",0
"OTU8681",0
"OTU4756",0
"OTU679",0
"OTU5785",0
"OTU5800",0
"OTU3241",0
"OTU4947",0
"OTU8307",0
"OTU4113",0
"OTU6989",0
"OTU5762",0
"OTU2527",0
"OTU6033",0
"OTU5715",0
"OTU8817",0
"OTU5652",0
"OTU4204",0
"OTU6215",0
"OTU10254",0
"OTU2657",0
"OTU2508",0
"OTU6624",0
"OTU4491",0
"OTU9941",0
"OTU9462",0
"OTU10442",0
"OTU3233",0
"OTU9937",0
"OTU6783",0
"OTU11922",0
"OTU5055",0
"OTU5726",0
"OTU10574",0
"OTU1534",0
"OTU4290",0.32
"OTU6479",0
"OTU6813",0.375
"OTU5002",0.375
"OTU2843",0
"OTU2860",0
"OTU1182",0
"OTU8863",0
"OTU8379",0
"OTU2609",0.32
"OTU3807",0
"OTU4617",0
"OTU12011",0
"OTU9823",0
"OTU722",0
"OTU10107",0
"OTU1492",0
"OTU5548",0
"OTU2504",0
"OTU1526",0
"OTU3149",0
"OTU811",0
"OTU5148",0
"OTU3091",0
"OTU3627",0
"OTU5001",0
"OTU6390",0
"OTU5172",0
"OTU4544",0
"OTU3470",0
"OTU8210",0
"OTU10407",0
"OTU5258",0
"OTU6229",0
"OTU7420",0
"OTU12085",0
"OTU3752",0
"OTU8689",0
"OTU10129",0
"OTU7377",0
"OTU9495",0
"OTU7905",0
"OTU1320",0
"OTU1411",0
"OTU12141",0
"OTU12206",0
"OTU4957",0
"OTU3767",0
"OTU1760",0
"OTU866",0
"OTU3761",0
"OTU11815",0
"OTU11665",0
"OTU2442",0
"OTU8074",0
"OTU5754",0
"OTU10860",0
"OTU3987",0
"OTU4867",0
"OTU4607",0
"OTU3997",0
"OTU5120",0
"OTU10053",0
"OTU3682",0
"OTU11435",0
"OTU8879",0
"OTU8175",0
"OTU6092",0
"OTU2503",0
"OTU4362",0
"OTU6884",0
"OTU9859",0
"OTU9925",0
"OTU7414",0
"OTU3942",0
"OTU6240",0
"OTU9247",0.444444444444444
"OTU8107",0
"OTU6854",0
"OTU1443",0
"OTU430",0
"OTU2895",1.11022302462516e-16
"OTU3112",0
"OTU10140",0
"OTU6593",0
"OTU12064",0
"OTU12305",0
"OTU6728",0
"OTU6820",0
"OTU11637",0
"OTU4917",0
"OTU7846",0
"OTU6992",0
"OTU10788",0
"OTU11889",0
"OTU9868",0
"OTU4428",0
"OTU1666",0
"OTU5982",0
"OTU11789",0
"OTU567",0
"OTU3243",0
"OTU10354",0
"OTU11088",0
"OTU11968",0
"OTU8238",0
"OTU7946",0
"OTU9243",0
"OTU1042",0
"OTU3222",0
"OTU12318",0
"OTU11709",0
"OTU9627",0
"OTU5378",0
"OTU5107",0
"OTU8669",0.375
"OTU11655",0
"OTU3357",0
"OTU9411",0
"OTU5199",0
"OTU742",0
"OTU9811",0
"OTU6400",0
"OTU3044",0
"OTU7283",0
"OTU5461",0
"OTU11034",0
"OTU8337",0
"OTU11536",0
"OTU8464",0
"OTU6791",0
"OTU5319",0
"OTU5599",0
"OTU8890",0
"OTU1507",0
"OTU5742",0
"OTU6742",0
"OTU3853",0
"OTU4934",0
"OTU6869",0
"OTU3537",0
"OTU7463",0
"OTU2603",0
"OTU2628",0
"OTU12152",0
"OTU5038",0
"OTU5283",0
"OTU2682",0
"OTU3993",0
"OTU2943",0
"OTU3478",0
"OTU10523",0
"OTU2006",0
"OTU3388",0
"OTU10205",0
"OTU2548",0
