"","x"
"OTU8353",0
"OTU1760",0
"OTU6564",0
"OTU11815",0
"OTU11767",0
"OTU11158",0
"OTU9730",0
"OTU11060",0
"OTU3723",0
"OTU1675",0
"OTU3352",0
"OTU6732",0
"OTU2535",0
"OTU2503",0
"OTU4362",0
"OTU11997",0
"OTU11619",0
"OTU7414",0
"OTU8507",0
"OTU9739",0
"OTU3686",0
"OTU4750",0
"OTU6846",0
"OTU6237",0
"OTU2659",0
"OTU9951",0
"OTU6674",0
"OTU7165",0
"OTU3223",0
"OTU5934",1.11022302462516e-16
"OTU5055",0
"OTU11789",0
"OTU1661",0
"OTU3243",1.11022302462516e-16
"OTU4932",0
"OTU5009",0
"OTU11088",0
"OTU4679",0
"OTU9308",0
"OTU1999",0
"OTU7946",1.11022302462516e-16
"OTU5020",0
"OTU9254",0
"OTU4890",0
"OTU6159",0
"OTU8009",0
"OTU3408",0
"OTU6025",0
"OTU12318",0
"OTU9713",0
"OTU11709",0
"OTU6467",0
"OTU8669",0
"OTU11655",0
"OTU10872",0
"OTU8379",0
"OTU8461",0
"OTU11612",0
"OTU6458",0
"OTU4986",0
"OTU4240",0
"OTU4618",0
"OTU9221",0
"OTU1625",0
"OTU3044",0
"OTU4851",0
"OTU7297",0
"OTU2014",0
"OTU11647",0
"OTU1418",0
"OTU8464",0
"OTU5058",0
"OTU7928",0
"OTU6630",0
"OTU7244",0
"OTU6544",0
"OTU12100",0
"OTU10727",0
"OTU2658",0
"OTU8373",0
"OTU6453",0
"OTU3989",0
"OTU11766",0
"OTU8665",0
"OTU7929",0
"OTU7036",0
"OTU11567",0
"OTU10028",0
"OTU8139",0
"OTU6033",0
"OTU132",0
"OTU8002",0
"OTU9568",0
"OTU8127",0
"OTU2690",1.11022302462516e-16
"OTU2713",0
"OTU8721",0
"OTU5271",0
"OTU2628",0
"OTU1045",0
"OTU5349",0
"OTU4082",0
"OTU9369",0
"OTU3605",0
"OTU2627",0
"OTU7267",0
"OTU2715",0
"OTU6503",0
"OTU6041",0
"OTU5230",0
"OTU4171",0
"OTU1368",0
"OTU4296",0
"OTU2943",0
"OTU8018",0
"OTU8273",0
"OTU9593",0
"OTU1465",0
"OTU8708",0
"OTU6626",0
"OTU1459",0
"OTU5056",0
"OTU4528",0
"OTU2599",0
"OTU6229",0
"OTU2808",0
"OTU6417",0
"OTU2534",0
"OTU939",0
"OTU10624",0
"OTU7009",0
"OTU7967",0
"OTU10883",0
"OTU2621",0
"OTU9294",0
"OTU4041",0
"OTU4057",0
"OTU3489",0
"OTU6553",0
"OTU1317",0
"OTU5673",0
"OTU1001",0
"OTU4067",0
"OTU4059",0
"OTU11317",0
"OTU7905",0
"OTU11665",0
"OTU9428",0
"OTU7807",0
"OTU7862",0
"OTU4609",0
"OTU6990",0
"OTU3997",0.244897959183674
"OTU6645",0
"OTU5441",0
"OTU9261",0
"OTU9859",1.11022302462516e-16
"OTU942",0
"OTU9247",1.11022302462516e-16
"OTU4298",0
"OTU1443",0
"OTU426",0
"OTU1655",0
"OTU6728",0
"OTU12097",0
"OTU9436",1.11022302462516e-16
"OTU9735",0
"OTU7846",0
"OTU6992",0
"OTU10788",0
"OTU1984",0
"OTU8318",0
"OTU6813",0
"OTU7007",0
"OTU12291",0
"OTU7615",1.11022302462516e-16
"OTU1067",1.11022302462516e-16
"OTU9811",0
"OTU3385",0
"OTU7920",0
"OTU9480",1.11022302462516e-16
"OTU1492",0
"OTU3069",0
"OTU7743",0
"OTU8146",0
"OTU2082",0
"OTU6767",0
"OTU817",0
"OTU3853",0
"OTU2626",0
"OTU3212",0
"OTU4544",0
"OTU10663",0
"OTU2964",0
"OTU2912",0.5
"OTU2140",0
"OTU283",0
"OTU2839",0
"OTU9300",0
"OTU4058",0
"OTU7219",0
"OTU7616",0
"OTU506",0
"OTU8963",0
"OTU2640",0
"OTU8260",0
"OTU3416",0
"OTU2676",0
"OTU5298",0
"OTU11565",0
"OTU2442",0
"OTU5502",0
"OTU7431",0
"OTU1575",0
"OTU5889",0
"OTU3909",0
"OTU3032",1.11022302462516e-16
"OTU1267",0
"OTU10167",0
"OTU864",0
"OTU6240",0
"OTU422",0
"OTU2463",0
"OTU8107",0
"OTU6593",0.375
"OTU6703",0
"OTU12305",1.11022302462516e-16
"OTU6101",0
"OTU5982",0
"OTU6245",0
"OTU8238",0
"OTU12335",0
"OTU6853",0
"OTU5036",0
"OTU5378",0
"OTU5107",0
"OTU8384",0
"OTU5422",0
"OTU5548",0
"OTU10789",0
"OTU5599",0
"OTU5711",0
"OTU1849",0
"OTU2786",0.32
"OTU5782",0
"OTU8017",0
"OTU500",0
"OTU2437",0
"OTU10410",0
"OTU4099",0
