"","x"
"OTU6215",0
"OTU10602",0
"OTU452",0
"OTU8848",0
"OTU4065",0
"OTU7424",0
"OTU3298",0
"OTU2660",0
"OTU11730",0
"OTU2228",0
"OTU12070",0
"OTU4911",0
"OTU11230",0
"OTU4126",0
"OTU7998",0
"OTU2562",0
"OTU240",0
"OTU9357",0
"OTU1838",0
"OTU8649",0
"OTU5773",0
"OTU390",0
"OTU7092",0
"OTU3158",0
"OTU4812",0
"OTU4683",0
"OTU5501",0
"OTU1987",0
"OTU3483",0
"OTU11892",0
"OTU18",0
"OTU4995",0
"OTU3316",0
"OTU10102",0
"OTU8480",0
"OTU1070",0
"OTU3902",0
"OTU1739",0
"OTU6114",0
"OTU1622",0
"OTU7181",0
"OTU6432",0
"OTU10016",0
"OTU7171",0
"OTU7821",0
"OTU5469",0
"OTU7390",0
"OTU5045",0
"OTU11782",0
"OTU6028",0
"OTU3136",0
"OTU4063",0
"OTU4591",0
"OTU6365",0
"OTU4356",0
"OTU5397",0
"OTU12077",0
"OTU3082",0
"OTU6118",0
"OTU8169",0
"OTU1318",0
"OTU4185",0
"OTU5360",0
"OTU8585",0
"OTU10836",0
"OTU6549",0
"OTU1607",0
"OTU10188",0
"OTU5419",0
"OTU5798",0
"OTU6150",0
"OTU11511",0
"OTU2545",0
"OTU4528",0
"OTU2907",0
"OTU1585",0
"OTU4149",0
"OTU7797",0
"OTU2057",0
"OTU2731",0
"OTU10582",0
"OTU4692",0
"OTU3782",0
"OTU5983",0
"OTU5289",0
"OTU10719",0
"OTU11134",0
"OTU5550",0
"OTU6326",0
"OTU6890",0
"OTU11754",0
"OTU1965",0
"OTU24",0
"OTU10041",0
"OTU9649",0
"OTU3180",0
"OTU8160",0
"OTU2786",0
"OTU1559",0
"OTU580",0
"OTU9297",0
"OTU1048",0
"OTU8708",0
"OTU5361",0
"OTU5318",0
"OTU8078",0
"OTU12195",0
"OTU2353",0
"OTU6789",0
"OTU7297",0
"OTU3149",0
"OTU4704",0
"OTU7775",0
"OTU8890",0
"OTU4245",0
"OTU1507",0
"OTU12145",0
"OTU6404",0
"OTU9258",0
"OTU8525",0
"OTU6413",0
"OTU9200",0
"OTU745",0
"OTU11755",0
"OTU1999",0
"OTU10507",0
"OTU3222",0
"OTU6853",0
"OTU9140",0
"OTU8369",0
"OTU7621",0
"OTU9518",0
"OTU11800",0
"OTU9741",0
"OTU5422",0
"OTU8322",0
"OTU5548",0
"OTU9334",0
"OTU811",0
"OTU2001",0
"OTU5599",0
"OTU10878",0
"OTU8292",0
"OTU11774",0
"OTU2208",0
"OTU3014",0
"OTU10772",0
"OTU10172",0
"OTU8632",0
"OTU5652",0
"OTU8721",0
"OTU2628",0
"OTU3993",0
"OTU3752",0
"OTU8580",0
"OTU10129",0
"OTU7377",0
"OTU1320",0
"OTU1411",0
"OTU12141",0
"OTU10870",0
"OTU12206",0
"OTU2588",0
"OTU8353",0
"OTU10611",0
"OTU1760",0
"OTU866",0
"OTU6994",0
"OTU10797",0
"OTU3761",0
"OTU6472",0
"OTU11815",0
"OTU11665",0
"OTU2442",0
"OTU11767",0
"OTU538",0
"OTU11858",0
"OTU5860",0
"OTU8074",0
"OTU7431",0
"OTU7807",0
"OTU10860",0
"OTU7862",0
"OTU5889",0
"OTU6990",0
"OTU7506",0
"OTU3909",0
"OTU9387",0
"OTU3997",0
"OTU8791",0
"OTU5120",0
"OTU3032",0
"OTU3352",0
"OTU244",0
"OTU1910",0
"OTU3399",0
"OTU8879",0
"OTU8175",0
"OTU6092",0
"OTU7451",0
"OTU4923",0
"OTU11162",0
"OTU7414",0
"OTU3942",0
"OTU6240",0
"OTU9247",0
"OTU422",0
"OTU9407",0
"OTU12312",0
"OTU9739",0
"OTU6854",0
"OTU6846",0
"OTU8909",0
"OTU2895",0
"OTU3112",0
"OTU6593",0
"OTU8351",0
"OTU9909",0
"OTU4593",0
"OTU6703",0
"OTU12305",0
"OTU9836",0
"OTU6728",0
"OTU6820",0
"OTU5612",0
"OTU4256",0
"OTU6101",0
"OTU11637",0
"OTU12097",0
"OTU11955",0
"OTU7846",0
"OTU5533",0
"OTU9868",0
"OTU8108",0
"OTU5055",0
"OTU1666",0
"OTU5726",0
"OTU5007",0
"OTU1984",0
"OTU5982",0
"OTU6612",0
"OTU7423",0
"OTU8318",0
"OTU1687",0
"OTU3243",0
"OTU11824",0
"OTU6659",0
"OTU11147",0
"OTU11968",0
"OTU8238",0
"OTU9243",0
"OTU4770",0
"OTU450",0
"OTU8009",0
"OTU12318",0
"OTU3411",0
"OTU11709",0
"OTU710",0
"OTU10487",0
"OTU11840",0
"OTU403",0
"OTU2210",0
"OTU757",0
"OTU9573",0
"OTU5814",0
"OTU8346",0
"OTU3807",0
"OTU3350",0
"OTU2284",0
"OTU3044",0
"OTU7283",0
"OTU8284",0
"OTU11034",0
"OTU3975",0
"OTU2736",0
