"","x"
"1",0.670820393249937
"2",-0.866025403784439
"3",-0.239045721866879
"4",-0.577350269189626
"5",NA
"6",NA
"7",NA
"8",NA
"9",NA
"10",NA
"11",NA
"12",NA
"13",-0.730296743340221
"14",-0.730296743340221
"15",-0.577350269189626
"16",NA
"17",NA
"18",NA
"19",-0.282038037408883
"20",-1.82574185835055
"21",-0.964836302648844
"22",NA
"23",-0.239045721866879
"24",NA
"25",NA
"26",NA
"27",-0.816496580927726
"28",NA
"29",1.15470053837925
"30",NA
"31",0.866025403784439
"32",-1.56524758424985
"33",-0.282038037408883
"34",NA
"35",NA
"36",0.956182887467515
"37",NA
"38",-1.41019018704442
"39",-0.301511344577764
"40",-0.322748612183952
"41",-0.322748612183952
"42",NA
"43",NA
"44",NA
"45",NA
"46",NA
"47",NA
"48",0.182574185835056
"49",NA
"50",-0.5
"51",NA
"52",-0.577350269189626
"53",0.182574185835056
"54",-0.816496580927726
"55",0
"56",NA
"57",-0.866025403784439
"58",0.645497224367903
"59",1.09544511501033
"60",NA
"61",1.5
"62",NA
"63",-0.14978617237882
"64",NA
"65",-0.577350269189626
"66",NA
"67",NA
"68",0.912870929175277
"69",NA
"70",NA
"71",NA
"72",NA
"73",-0.5
"74",0.866025403784439
"75",-0.866025403784439
"76",NA
"77",NA
"78",-0.577350269189626
"79",-0.577350269189626
"80",-0.577350269189626
"81",NA
"82",0.866025403784439
"83",NA
"84",1.15470053837925
"85",NA
"86",-0.866025403784439
"87",-0.730296743340221
"88",0.866025403784439
"89",NA
"90",-1.6431676725155
"91",NA
"92",0
"93",0.267022934917276
"94",-1.43427433120127
"95",NA
"96",NA
"97",NA
"98",-0.577350269189626
"99",NA
"100",NA
"101",-0.577350269189626
"102",-0.256776295506548
"103",-0.577350269189626
"104",NA
"105",0.846114112226649
"106",0.267022934917276
"107",NA
"108",NA
"109",-1.22474487139159
"110",-0.964836302648844
"111",1.15470053837925
"112",NA
"113",-0.577350269189626
"114",NA
"115",-0.577350269189626
"116",NA
"117",NA
"118",1.15470053837925
"119",-0.322748612183952
"120",1.15470053837925
"121",NA
"122",NA
"123",0
"124",2.46996214798481
"125",NA
"126",-0.866025403784439
"127",NA
"128",NA
"129",NA
"130",1.15470053837925
"131",NA
"132",NA
"133",-0.14978617237882
"134",NA
"135",-1.43427433120127
"136",-1.29099444873581
"137",NA
"138",NA
"139",-0.467290136105234
"140",NA
"141",NA
"142",-1.15549332977946
"143",-0.282038037408883
"144",-0.577350269189626
"145",NA
"146",NA
"147",NA
"148",NA
"149",0.956182887467515
"150",NA
"151",NA
"152",0
"153",NA
"154",NA
"155",NA
"156",NA
"157",0.866025403784439
"158",-0.964836302648844
"159",0.361813613493316
"160",1.97426626186218
"161",0
"162",0.267022934917276
"163",NA
"164",0.956182887467515
"165",NA
"166",NA
"167",1.15470053837925
"168",0.956182887467515
"169",-0.282038037408883
"170",NA
"171",-0.577350269189626
"172",-0.577350269189626
"173",NA
"174",-0.577350269189626
"175",1.22474487139159
"176",-0.577350269189626
"177",NA
"178",NA
"179",-0.577350269189626
"180",1.82574185835055
"181",0.64194073876637
"182",NA
"183",NA
"184",-0.577350269189626
"185",1.15470053837925
"186",1.0251385715644
"187",NA
"188",-0.467290136105234
"189",-0.577350269189626
"190",NA
"191",NA
"192",-0.14978617237882
"193",-0.577350269189626
"194",NA
"195",NA
"196",NA
"197",-0.577350269189626
"198",NA
"199",-0.577350269189626
"200",NA
"201",NA
"202",0
"203",NA
"204",NA
"205",-0.866025403784439
"206",1.09544511501033
"207",NA
"208",-0.912870929175277
"209",0.267022934917276
"210",NA
"211",-1.62816126071992
"212",NA
"213",NA
"214",NA
"215",0.866025403784439
"216",0.912870929175277
"217",NA
"218",-0.577350269189626
"219",-0.14978617237882
"220",-1.34807555140938
"221",1.15470053837925
"222",-0.14978617237882
"223",NA
"224",-0.866025403784439
"225",NA
"226",1.15470053837925
"227",NA
"228",0
"229",-0.239045721866879
"230",NA
"231",NA
"232",0.670820393249937
"233",NA
"234",NA
"235",NA
"236",-0.5
"237",NA
"238",1.63299316185545
"239",NA
"240",-0.577350269189626
"241",NA
"242",NA
"243",NA
"244",NA
"245",NA
"246",0.866025403784439
"247",NA
"248",-0.5
"249",0.64194073876637
"250",-0.866025403784439
"251",NA
"252",-0.912870929175277
"253",-0.467290136105234
"254",0
"255",NA
"256",NA
"257",-1.15549332977946
"258",1.0251385715644
"259",2.24679258568229
"260",NA
"261",0.267022934917276
"262",NA
"263",NA
"264",NA
"265",-0.239045721866879
"266",NA
"267",NA
"268",NA
"269",NA
"270",-0.256776295506548
"271",NA
"272",NA
"273",NA
"274",0
"275",NA
"276",NA
"277",1.0251385715644
"278",NA
"279",NA
"280",NA
"281",1.15470053837925
"282",0.182574185835056
"283",0.361813613493316
"284",1.0251385715644
"285",-1.20160320712774
"286",-0.282038037408883
"287",-0.14978617237882
"288",-0.5
"289",-0.447213595499958
"290",1.61374306091976
"291",NA
"292",0.670820393249937
"293",1.5
"294",NA
"295",NA
"296",NA
"297",-0.577350269189626
"298",NA
"299",-0.577350269189626
"300",NA
"301",-1.20160320712774
"302",NA
"303",-0.5
"304",1.54065777303929
"305",NA
"306",1.15470053837925
"307",NA
"308",-0.577350269189626
"309",NA
"310",NA
"311",NA
"312",NA
"313",NA
"314",NA
"315",NA
"316",1.15470053837925
"317",NA
"318",NA
"319",NA
"320",NA
"321",NA
"322",-0.577350269189626
"323",NA
"324",-0.577350269189626
"325",-0.577350269189626
"326",NA
"327",NA
"328",0
"329",NA
"330",NA
"331",NA
"332",NA
"333",NA
"334",1.22474487139159
"335",NA
"336",NA
"337",NA
"338",0
"339",NA
"340",NA
"341",NA
"342",NA
"343",NA
"344",NA
"345",NA
"346",NA
"347",NA
"348",NA
"349",NA
"350",NA
"351",NA
"352",NA
"353",NA
"354",NA
"355",NA
"356",NA
"357",NA
"358",NA
"359",1.15470053837925
"360",NA
"361",NA
"362",NA
"363",NA
"364",NA
"365",NA
"366",-0.577350269189626
"367",NA
"368",NA
"369",NA
"370",NA
"371",NA
"372",-1.22474487139159
"373",NA
"374",NA
"375",1.15470053837925
"376",NA
"377",-0.577350269189626
"378",-0.577350269189626
"379",NA
"380",NA
"381",NA
"382",-0.577350269189626
"383",NA
"384",NA
"385",NA
"386",NA
"387",NA
"388",1.15470053837925
"389",NA
"390",-0.987804421815156
"391",NA
"392",NA
"393",NA
"394",NA
"395",NA
"396",NA
"397",NA
"398",1.15470053837925
"399",0.58554004376912
"400",NA
"401",1.15470053837925
"402",NA
"403",NA
"404",-0.866025403784439
"405",0.866025403784439
"406",-0.866025403784439
"407",NA
"408",NA
"409",NA
"410",NA
"411",NA
"412",NA
"413",NA
"414",1.09544511501033
"415",NA
"416",-1.4638501094228
"417",NA
"418",NA
"419",0.866025403784439
"420",NA
"421",-0.577350269189626
"422",0.866025403784439
"423",NA
"424",NA
"425",-0.577350269189626
"426",NA
"427",NA
"428",NA
"429",NA
"430",NA
"431",NA
"432",NA
"433",0.408248290463863
"434",NA
"435",NA
"436",0.58554004376912
"437",0.58554004376912
"438",NA
"439",-0.577350269189626
"440",-0.577350269189626
"441",NA
"442",NA
"443",NA
"444",NA
"445",NA
"446",NA
"447",NA
"448",-0.670820393249937
"449",-0.577350269189626
"450",NA
"451",NA
"452",NA
"453",NA
"454",NA
"455",NA
"456",NA
"457",NA
"458",0
"459",NA
"460",NA
"461",0
"462",NA
"463",1.22474487139159
"464",NA
"465",0.408248290463863
"466",NA
"467",NA
"468",NA
"469",NA
"470",-0.343584146718315
"471",NA
"472",0
"473",0.944856403475367
"474",NA
"475",0.447213595499958
"476",-0.577350269189626
"477",NA
"478",NA
"479",NA
"480",-0.577350269189626
"481",NA
"482",-1.4638501094228
"483",NA
"484",NA
"485",-0.866025403784439
"486",NA
"487",NA
"488",-0.866025403784439
"489",1.58907667857221
"490",NA
"491",NA
"492",NA
"493",1.15470053837925
"494",0.866025403784439
"495",-0.5
"496",0.866025403784439
"497",0.866025403784439
"498",NA
"499",NA
"500",-0.670820393249937
"501",-0.5
"502",NA
"503",NA
"504",1.15470053837925
"505",NA
"506",1.5
"507",0.300636128378526
"508",-0.670820393249937
"509",NA
"510",-1.22474487139159
"511",-0.577350269189626
"512",0.182574185835056
"513",NA
"514",NA
"515",NA
"516",NA
"517",NA
"518",1.56524758424985
"519",-1.6431676725155
"520",NA
"521",NA
"522",NA
"523",NA
"524",-1.22474487139159
"525",-0.577350269189626
"526",-0.866025403784439
"527",0.182574185835056
"528",NA
"529",NA
"530",-0.577350269189626
"531",-0.987804421815156
"532",-0.577350269189626
"533",0
"534",NA
"535",NA
"536",-0.670820393249937
"537",NA
"538",-0.987804421815156
"539",NA
"540",1.63299316185545
"541",NA
"542",1.58907667857221
"543",NA
"544",1.22474487139159
"545",NA
"546",-0.577350269189626
"547",NA
"548",NA
"549",-0.816496580927726
"550",0.182574185835056
"551",-0.816496580927726
"552",NA
"553",1.09544511501033
"554",-0.670820393249937
"555",0
"556",1.15470053837925
