"","x"
"1",NA
"2",0.866025403784439
"3",0.866025403784439
"4",NA
"5",NA
"6",-0.866025403784439
"7",NA
"8",NA
"9",-1.7737746744569
"10",NA
"11",NA
"12",0.866025403784439
"13",NA
"14",1.82574185835055
"15",1.15470053837925
"16",-0.866025403784439
"17",NA
"18",NA
"19",-1.09544511501033
"20",NA
"21",0.866025403784439
"22",NA
"23",NA
"24",NA
"25",NA
"26",NA
"27",-0.5
"28",NA
"29",NA
"30",-0.5
"31",0
"32",NA
"33",NA
"34",NA
"35",-0.577350269189626
"36",0.866025403784439
"37",-0.330718913883074
"38",-0.866025403784439
"39",NA
"40",NA
"41",NA
"42",0
"43",NA
"44",0.730296743340221
"45",NA
"46",0.975900072948533
"47",0.875376219064817
"48",NA
"49",NA
"50",0.866025403784439
"51",-0.912870929175277
"52",-0.992156741649222
"53",0.955109440092177
"54",0.670820393249937
"55",NA
"56",-1.09544511501033
"57",NA
"58",-1.56524758424985
"59",0.711659994885488
"60",NA
"61",NA
"62",NA
"63",0.670820393249937
"64",NA
"65",NA
"66",NA
"67",NA
"68",NA
"69",NA
"70",-1.43427433120127
"71",-0.239045721866879
"72",0.711659994885488
"73",NA
"74",NA
"75",-0.866025403784439
"76",NA
"77",NA
"78",0.956182887467515
"79",NA
"80",1.15470053837925
"81",NA
"82",NA
"83",0.866025403784439
"84",-0.577350269189626
"85",-0.577350269189626
"86",NA
"87",NA
"88",NA
"89",NA
"90",-0.866025403784439
"91",NA
"92",NA
"93",NA
"94",NA
"95",NA
"96",-0.912870929175277
"97",-0.866025403784439
"98",0.730296743340221
"99",NA
"100",NA
"101",0.750939261482638
"102",NA
"103",NA
"104",NA
"105",NA
"106",0.955109440092177
"107",NA
"108",-0.866025403784439
"109",0.243975018237133
"110",NA
"111",NA
"112",NA
"113",-0.577350269189626
"114",NA
"115",NA
"116",NA
"117",-0.577350269189626
"118",1.15470053837925
"119",-0.577350269189626
"120",0.243975018237133
"121",-0.136444205727454
"122",NA
"123",NA
"124",NA
"125",NA
"126",-0.577350269189626
"127",NA
"128",1.5
"129",NA
"130",NA
"131",NA
"132",NA
"133",NA
"134",NA
"135",NA
"136",0.866025403784439
"137",0
"138",NA
"139",-0.866025403784439
"140",-1.11832284910577
"141",NA
"142",-1.22799785154708
"143",1.15470053837925
"144",-0.577350269189626
"145",NA
"146",1.15470053837925
"147",NA
"148",NA
"149",NA
"150",NA
"151",0
"152",0.866025403784439
"153",NA
"154",NA
"155",-0.866025403784439
"156",NA
"157",NA
"158",NA
"159",NA
"160",0
"161",-1.11832284910577
"162",NA
"163",NA
"164",-0.20333142711014
"165",NA
"166",NA
"167",0.866025403784439
"168",NA
"169",-0.866025403784439
"170",NA
"171",-0.577350269189626
"172",-1.95180014589707
"173",NA
"174",NA
"175",NA
"176",NA
"177",-0.577350269189626
"178",NA
"179",NA
"180",NA
"181",NA
"182",NA
"183",NA
"184",NA
"185",-0.700300975251854
"186",NA
"187",-0.577350269189626
"188",NA
"189",0.866025403784439
"190",-0.239045721866879
"191",0.409332617182361
"192",NA
"193",0.409332617182361
"194",0.992156741649222
"195",1.22474487139159
"196",NA
"197",-0.5
"198",NA
"199",NA
"200",NA
"201",NA
"202",-0.447213595499958
"203",1.15470053837925
"204",NA
"205",NA
"206",NA
"207",NA
"208",NA
"209",NA
"210",NA
"211",0.730296743340221
"212",NA
"213",1.66321481622315
"214",NA
"215",NA
"216",NA
"217",NA
"218",-0.20333142711014
"219",1.22474487139159
"220",NA
"221",-1.22474487139159
"222",0.0875376219064817
"223",0.750939261482638
"224",0.409332617182361
"225",0.866025403784439
"226",NA
"227",NA
"228",0.866025403784439
"229",0.243975018237133
"230",NA
"231",NA
"232",-1.35169067066875
"233",NA
"234",-0.700300975251854
"235",NA
"236",NA
"237",NA
"238",NA
"239",NA
"240",NA
"241",NA
"242",-0.866025403784439
"243",NA
"244",-0.992156741649222
"245",NA
"246",NA
"247",NA
"248",NA
"249",NA
"250",0.243975018237133
"251",NA
"252",0.330718913883074
"253",-0.577350269189626
"254",-0.577350269189626
"255",0.750939261482638
"256",1.15470053837925
"257",NA
"258",NA
"259",NA
"260",NA
"261",NA
"262",-1.11832284910577
"263",NA
"264",-0.866025403784439
"265",0
"266",NA
"267",0.875376219064817
"268",NA
"269",NA
"270",0.670820393249937
"271",NA
"272",NA
"273",NA
"274",NA
"275",0
"276",-0.992156741649222
"277",NA
"278",NA
"279",-0.300375704593055
"280",NA
"281",0.330718913883074
"282",0.750939261482638
"283",-0.866025403784439
"284",NA
"285",NA
"286",NA
"287",NA
