"","x"
"1",-0.764719112901873
"2",-0.884651736929383
"3",NA
"4",-1.45296631451356
"5",0.730296743340221
"6",-0.577350269189626
"7",NA
"8",0.730296743340221
"9",NA
"10",1.15470053837925
"11",1.63299316185545
"12",0.408248290463863
"13",NA
"14",NA
"15",0
"16",0.645497224367903
"17",NA
"18",NA
"19",-1.22474487139159
"20",NA
"21",-0.866025403784439
"22",NA
"23",-0.866025403784439
"24",0.836660026534076
"25",NA
"26",NA
"27",NA
"28",NA
"29",NA
"30",-0.836660026534076
"31",NA
"32",-0.577350269189626
"33",-1.09544511501033
"34",-0.866025403784439
"35",NA
"36",-1.32697760539407
"37",0.866025403784439
"38",NA
"39",0.884651736929383
"40",-0.379767947426541
"41",-1.76930347385877
"42",0
"43",1.30002249193318
"44",NA
"45",1.15470053837925
"46",NA
"47",1.67332005306815
"48",-1.09544511501033
"49",0.884651736929383
"50",NA
"51",NA
"52",NA
"53",NA
"54",NA
"55",-1
"56",NA
"57",0.442325868464691
"58",NA
"59",NA
"60",-0.816496580927726
"61",0.816496580927726
"62",NA
"63",NA
"64",-0.577350269189626
"65",NA
"66",NA
"67",NA
"68",NA
"69",0.730296743340221
"70",0.611775290321498
"71",-1.56524758424985
"72",-0.866025403784439
"73",NA
"74",0
"75",NA
"76",0.962250448649376
"77",0.866025403784439
"78",NA
"79",NA
"80",NA
"81",NA
"82",NA
"83",0.670820393249937
"84",0.866025403784439
"85",0
"86",1
"87",NA
"88",NA
"89",NA
"90",1.54919333848297
"91",-0.866025403784439
"92",NA
"93",-0.868041022689237
"94",0.730296743340221
"95",NA
"96",-1.09544511501033
"97",NA
"98",NA
"99",NA
"100",NA
"101",-0.577350269189626
"102",NA
"103",NA
"104",NA
"105",0.108505127836155
"106",-1.29099444873581
"107",1.15470053837925
"108",0
"109",-0.866025403784439
"110",NA
"111",NA
"112",-1.09544511501033
"113",-1.35631409795193
"114",0
"115",-1.29099444873581
"116",NA
"117",1.22474487139159
"118",0.645497224367903
"119",-1.34715062810913
"120",NA
"121",0
"122",NA
"123",-0.764719112901873
"124",-1.54919333848297
"125",0.816496580927726
"126",NA
"127",NA
"128",NA
"129",0.884651736929383
"130",1.15470053837925
"131",0.108505127836155
"132",NA
"133",NA
"134",0
"135",1.54919333848297
"136",0.866025403784439
"137",NA
"138",-1.22474487139159
"139",-1.09544511501033
"140",-1.67332005306815
"141",NA
"142",NA
"143",-0.577350269189626
"144",NA
"145",0.730296743340221
"146",0.670820393249937
"147",NA
"148",NA
"149",NA
"150",0.384900179459751
"151",NA
"152",NA
"153",NA
"154",NA
"155",-0.577350269189626
"156",-0.516397779494322
"157",NA
"158",NA
"159",NA
"160",-0.379767947426541
"161",NA
"162",-0.577350269189626
"163",NA
"164",-0.866025403784439
"165",NA
"166",-0.0764719112901873
"167",-1.09544511501033
"168",1.22474487139159
"169",NA
"170",NA
"171",-1.63299316185545
"172",1.15470053837925
"173",-1
"174",-0.866025403784439
"175",0.408248290463863
"176",NA
"177",0.884651736929383
"178",-1.09544511501033
"179",NA
"180",0
"181",NA
"182",NA
"183",NA
"184",NA
"185",0.645497224367903
"186",NA
"187",NA
"188",-0.577350269189626
"189",0.866025403784439
"190",-0.408248290463863
"191",NA
"192",NA
"193",NA
"194",NA
"195",NA
"196",0.645497224367903
"197",-0.577350269189626
"198",0.866025403784439
"199",0
"200",1.22474487139159
"201",1
"202",NA
"203",NA
"204",NA
"205",0.730296743340221
"206",-1.22474487139159
"207",NA
"208",NA
"209",0.866025403784439
"210",NA
"211",0.730296743340221
"212",0.384900179459751
"213",1
"214",NA
"215",0.866025403784439
"216",1.57332435362424
"217",NA
"218",NA
"219",NA
"220",0.730296743340221
"221",NA
"222",NA
"223",0.384900179459751
"224",-0.764719112901873
"225",NA
"226",NA
"227",NA
"228",1.57332435362424
"229",0.730296743340221
"230",0.611775290321498
"231",NA
"232",-0.866025403784439
"233",NA
"234",NA
"235",-0.577350269189626
"236",NA
"237",NA
"238",NA
"239",NA
"240",NA
"241",0.730296743340221
"242",-0.577350269189626
"243",NA
"244",-1.09544511501033
"245",NA
"246",NA
"247",0.384900179459751
"248",0.730296743340221
"249",NA
"250",NA
"251",NA
"252",NA
"253",NA
"254",NA
"255",NA
"256",-0.516397779494322
"257",0
"258",-0.866025403784439
"259",-0.379767947426541
"260",-0.866025403784439
"261",0.816496580927726
"262",NA
"263",NA
"264",-0.516397779494322
"265",0.866025403784439
"266",-0.866025403784439
"267",NA
"268",0.866025403784439
"269",0.962250448649376
"270",NA
"271",NA
"272",-1
"273",-0.866025403784439
"274",0
"275",NA
"276",NA
"277",-0.866025403784439
"278",-0.816496580927726
"279",0.866025403784439
"280",NA
"281",NA
"282",NA
"283",NA
"284",NA
"285",0.866025403784439
"286",NA
"287",NA
"288",-1.92450089729875
"289",NA
"290",NA
"291",NA
"292",NA
"293",-0.447213595499958
"294",NA
"295",0.866025403784439
"296",NA
"297",NA
"298",-0.192450089729875
"299",0
"300",0
"301",NA
"302",NA
"303",NA
"304",NA
"305",-0.408248290463863
"306",0
"307",NA
"308",NA
"309",0
"310",-0.577350269189626
"311",NA
"312",NA
"313",NA
"314",NA
"315",NA
"316",NA
"317",NA
"318",NA
"319",NA
"320",NA
"321",NA
"322",NA
"323",0
"324",1.22474487139159
"325",NA
"326",NA
"327",NA
"328",NA
"329",NA
"330",NA
"331",NA
"332",NA
"333",-0.282038037408883
"334",NA
"335",NA
"336",NA
"337",NA
"338",NA
"339",0.846114112226649
"340",NA
"341",NA
"342",NA
"343",NA
"344",NA
"345",1.15470053837925
"346",NA
"347",NA
"348",NA
"349",NA
"350",NA
"351",-0.577350269189626
"352",NA
"353",NA
"354",NA
"355",NA
"356",NA
"357",-0.282038037408883
"358",NA
"359",NA
"360",-1.22474487139159
"361",NA
"362",NA
"363",NA
"364",NA
"365",NA
"366",NA
"367",NA
"368",0.846114112226649
"369",NA
"370",NA
"371",NA
"372",NA
"373",NA
"374",NA
"375",-1.41019018704442
"376",NA
"377",0.846114112226649
"378",-1.41019018704442
"379",NA
"380",NA
"381",NA
"382",NA
"383",NA
"384",NA
"385",NA
"386",0.846114112226649
"387",NA
"388",NA
"389",NA
"390",NA
"391",NA
"392",NA
"393",NA
"394",NA
"395",NA
"396",NA
"397",NA
"398",NA
"399",NA
"400",NA
"401",NA
"402",1.15470053837925
"403",NA
"404",NA
"405",NA
"406",NA
"407",NA
"408",NA
"409",-0.577350269189626
"410",NA
"411",NA
"412",NA
"413",-0.577350269189626
"414",0.730296743340221
"415",NA
"416",NA
"417",NA
"418",NA
"419",NA
"420",NA
"421",0.866025403784439
"422",NA
"423",NA
"424",NA
"425",NA
"426",NA
"427",NA
"428",NA
"429",NA
"430",NA
"431",NA
"432",-0.577350269189626
"433",0.670820393249937
"434",0
"435",1.30002249193318
"436",NA
"437",NA
"438",-0.577350269189626
"439",NA
"440",NA
"441",-0.577350269189626
"442",-0.577350269189626
"443",NA
"444",NA
"445",NA
"446",0
"447",NA
"448",NA
"449",NA
"450",-1.22474487139159
"451",-0.577350269189626
"452",0.866025403784439
"453",NA
"454",-0.866025403784439
"455",-0.577350269189626
"456",NA
"457",NA
"458",NA
"459",NA
"460",NA
"461",NA
"462",NA
"463",0.377964473009227
"464",NA
"465",0.866025403784439
"466",NA
"467",NA
"468",0
"469",-1.4142135623731
"470",NA
"471",NA
"472",NA
"473",NA
"474",NA
"475",NA
"476",NA
"477",NA
"478",NA
"479",-0.704664263417644
"480",NA
"481",NA
"482",1.15470053837925
"483",NA
"484",NA
"485",0.377964473009227
"486",NA
"487",NA
"488",-1.00133600593979
"489",NA
"490",0.866025403784439
"491",0.322748612183952
"492",1.29099444873581
"493",-0.577350269189626
"494",NA
"495",-0.866025403784439
"496",-1.00133600593979
"497",NA
"498",0.866025403784439
"499",NA
"500",1.15470053837925
"501",NA
"502",NA
"503",NA
"504",-1.16189500386223
"505",-0.944911182523068
"506",0.176166065854411
"507",NA
"508",NA
"509",NA
"510",0.730296743340221
"511",NA
"512",0.774596669241483
"513",-0.866025403784439
"514",NA
"515",-0.577350269189626
"516",-1.16189500386223
"517",NA
"518",NA
"519",0.866025403784439
"520",NA
"521",1.15470053837925
"522",NA
"523",-0.577350269189626
"524",0.467290136105234
"525",-1.09544511501033
"526",0.730296743340221
"527",-1.09544511501033
"528",-0.577350269189626
"529",NA
"530",1.93591627815025
"531",NA
"532",NA
"533",-0.944911182523068
"534",NA
"535",NA
"536",NA
"537",-1.00133600593979
"538",NA
"539",-1.09544511501033
"540",NA
"541",-1.5854945926897
"542",NA
"543",NA
"544",-1.61374306091976
"545",-0.577350269189626
"546",NA
"547",-0.577350269189626
"548",NA
"549",-0.866025403784439
"550",0.467290136105234
"551",1.70084012854152
"552",NA
"553",NA
"554",NA
"555",0.866025403784439
"556",1.93782672439852
"557",0.467290136105234
"558",NA
"559",NA
"560",0.730296743340221
"561",0.377964473009227
"562",NA
"563",0.774596669241483
"564",0.730296743340221
"565",NA
"566",0
"567",NA
"568",-0.267022934917276
"569",1.4142135623731
"570",-0.866025403784439
"571",0.322748612183952
"572",NA
"573",0.774596669241483
"574",NA
"575",0
"576",NA
"577",-0.193649167310371
"578",NA
"579",-0.577350269189626
"580",NA
"581",NA
"582",NA
"583",NA
"584",-0.866025403784439
"585",NA
"586",NA
"587",NA
"588",1.15470053837925
"589",NA
"590",NA
"591",-0.267022934917276
"592",0.866025403784439
"593",-1.16189500386223
"594",0.176166065854411
"595",-0.866025403784439
"596",NA
"597",0.866025403784439
"598",-1.22474487139159
"599",1.05699639512647
"600",NA
"601",-0.704664263417644
"602",1.22474487139159
"603",0.730296743340221
"604",1.20160320712774
"605",NA
"606",NA
"607",NA
"608",-0.577350269189626
"609",NA
"610",0.866025403784439
"611",NA
"612",NA
"613",-0.707106781186547
"614",NA
"615",NA
"616",NA
"617",-0.866025403784439
"618",-0.866025403784439
"619",0.176166065854411
"620",NA
"621",NA
"622",NA
"623",NA
"624",1.22474487139159
"625",NA
"626",NA
"627",NA
"628",NA
"629",NA
"630",1.15470053837925
"631",NA
"632",NA
"633",NA
"634",-0.944911182523068
"635",NA
"636",-0.866025403784439
"637",NA
"638",-0.704664263417644
"639",0.176166065854411
"640",-1.09544511501033
"641",NA
"642",-0.645497224367903
"643",0.322748612183952
"644",NA
"645",-0.193649167310371
"646",-1.00133600593979
"647",0
"648",1.15470053837925
"649",0.707106781186547
"650",NA
"651",NA
"652",0.730296743340221
"653",NA
"654",-0.193649167310371
"655",NA
"656",NA
"657",1.74284250579334
"658",NA
"659",NA
"660",NA
"661",1.15470053837925
"662",0.866025403784439
"663",NA
"664",-0.816496580927726
"665",-0.577350269189626
"666",0
"667",1.15470053837925
