"","x"
"OTU6982",0
"OTU11977",0
"OTU9638",0
"OTU209",0
"OTU8649",0
"OTU7894",0
"OTU4663",0
"OTU7716",0
"OTU677",0
"OTU1603",0
"OTU1935",0
"OTU5379",0
"OTU10812",0
"OTU7336",0
"OTU8822",0
"OTU8103",0
"OTU3383",0
"OTU6615",0
"OTU7659",0
"OTU1124",0
"OTU4613",0
"OTU2635",0
"OTU1978",0
"OTU5161",0
"OTU1107",0
"OTU1296",0
"OTU429",0
"OTU11127",0
"OTU6154",0
"OTU4705",0
"OTU3819",0
"OTU187",0
"OTU6960",0
"OTU1880",0
"OTU1413",0
"OTU2111",0
"OTU7715",0
"OTU922",0
"OTU12212",0
"OTU4341",0
"OTU2640",0
"OTU11561",0
"OTU8412",0
"OTU5273",0
"OTU10802",0
"OTU5516",0
"OTU5656",0
"OTU7141",0
"OTU2862",0
"OTU11465",0
"OTU5789",0
"OTU8081",0
"OTU11595",0
"OTU7937",0
"OTU10148",0
"OTU10421",0
"OTU11019",0
"OTU4706",0
"OTU8627",0
"OTU9481",0
"OTU7987",0
"OTU3099",0
"OTU11616",0
"OTU1759",0
"OTU4489",0
"OTU8338",0
"OTU2614",0
"OTU4958",0
"OTU10112",0
"OTU6102",0
"OTU10999",0
"OTU10926",0
"OTU5003",0
"OTU10232",0
"OTU2842",0
"OTU2910",0
"OTU3978",0
"OTU4413",0
"OTU3670",0
"OTU7467",0
"OTU9788",0
"OTU12354",0
"OTU7879",0
"OTU6763",0
"OTU2072",0
"OTU2776",0
"OTU8161",0
"OTU6035",0
"OTU9238",0
"OTU5117",0
"OTU12209",0
"OTU9492",0
"OTU11148",0
"OTU6620",0
"OTU5698",0
"OTU4521",0
"OTU1070",0
"OTU3902",0
"OTU9445",0
"OTU6156",0
"OTU9317",0
"OTU6375",0
"OTU12308",0
"OTU608",0
"OTU6114",0
"OTU10562",0
"OTU4044",0
"OTU9598",0
"OTU6459",0
"OTU9473",0
"OTU5320",0
"OTU10790",0
"OTU9895",0
"OTU9898",0
"OTU9345",0
"OTU8194",0
"OTU5653",0
"OTU11420",0
"OTU1069",0
"OTU4713",0
"OTU3549",0
"OTU11545",0
"OTU5912",0
"OTU11043",0
"OTU6337",0
"OTU9361",0
"OTU7684",0
"OTU4979",0
"OTU4698",0
"OTU9915",0
"OTU1163",0
"OTU12007",0
"OTU4721",0
"OTU7470",0
"OTU7433",0
"OTU8844",0
"OTU1455",0
"OTU4724",0
"OTU2044",0
"OTU2372",0
"OTU3100",0
"OTU7721",0
"OTU947",0
"OTU6920",0
"OTU3566",0
"OTU199",0
"OTU4672",0
"OTU8336",0
"OTU10424",0
"OTU5741",0
"OTU10049",0
"OTU8192",0
"OTU3348",0
"OTU1297",0
"OTU7424",0
"OTU3850",0
"OTU7466",0
"OTU11445",0
"OTU8303",0
"OTU10856",0
"OTU11760",0
"OTU7616",0
"OTU9357",0
"OTU3800",0
"OTU3062",0
"OTU8661",0
"OTU776",0
"OTU2207",0
"OTU9879",0
"OTU7429",0
"OTU7333",0
"OTU1739",0
"OTU10586",0
"OTU10114",0
"OTU7253",0
"OTU11184",0
"OTU11948",0
"OTU2250",0
"OTU1906",0
"OTU11782",0
"OTU6610",0
"OTU2520",0
"OTU2386",0
"OTU9194",0
"OTU965",0
"OTU10952",0
"OTU356",0
"OTU11781",0
"OTU7698",0
"OTU10698",0
"OTU11343",0
"OTU87",0
"OTU10007",0
"OTU8867",0
"OTU7427",0
"OTU7619",0
"OTU8230",0
"OTU3571",0
"OTU9016",0
"OTU5858",0
"OTU4081",0
"OTU5278",0
"OTU3911",0
"OTU393",0
"OTU6031",0
"OTU4812",0
"OTU7696",0
"OTU6184",0
"OTU1269",0
"OTU3851",0
"OTU9144",0
"OTU2308",0
"OTU6510",0
"OTU10816",0
"OTU3149",0
"OTU7775",0
"OTU11766",0
"OTU645",0
"OTU9162",0
"OTU9359",0
"OTU10029",0
"OTU213",0
"OTU8160",0
"OTU6869",0
"OTU8113",0
"OTU12174",0
"OTU6033",0
"OTU5795",0
"OTU623",0
"OTU8848",0
"OTU8468",0
"OTU8708",0
"OTU8565",0
"OTU6520",0
"OTU10057",0
"OTU9225",0
"OTU2256",0
"OTU722",0
"OTU10918",0
"OTU10845",0
"OTU8415",0
"OTU8292",0
"OTU11047",0
"OTU11774",0
"OTU10041",0
"OTU259",0
"OTU5800",0
"OTU1437",0
"OTU6217",0
"OTU13",0
"OTU3364",0
"OTU4971",0
"OTU480",0
"OTU7797",0
"OTU7687",0
"OTU1702",0
"OTU3835",0
"OTU12132",0
"OTU210",0
"OTU11150",0
"OTU177",0
"OTU11612",0
"OTU5356",0
"OTU2247",0
"OTU11022",0
"OTU8792",0
"OTU9944",0
"OTU2251",0
"OTU7625",0
"OTU5919",0
"OTU3085",0
"OTU3020",0
"OTU7426",0
"OTU3544",0
"OTU2603",0
"OTU11318",0
"OTU2822",0
"OTU6130",0
"OTU10129",0
"OTU11317",0
"OTU9495",0
"OTU10851",0
"OTU1411",0
"OTU12206",0
"OTU2588",0
"OTU3767",0
"OTU10611",0
"OTU866",0
"OTU6994",0
"OTU5005",0
"OTU11815",0
"OTU11767",0
"OTU538",0
"OTU7807",0
"OTU10860",0
"OTU7862",0
"OTU3987",0
"OTU5889",0
"OTU9387",0
"OTU11504",0
"OTU5902",0
"OTU5441",0
"OTU5120",0
"OTU3032",0
"OTU1675",0
"OTU3352",0
"OTU244",0
"OTU10053",0
"OTU362",0
"OTU5155",0
"OTU8879",0
"OTU9341",0
"OTU7451",0
"OTU7835",0
"OTU6793",0
"OTU11619",0
"OTU864",0
"OTU11162",0
"OTU1473",0
"OTU8573",0
"OTU9462",0
"OTU942",0
"OTU9247",0
"OTU8507",0
"OTU12005",0
"OTU1443",0
"OTU426",0
"OTU8909",0
"OTU3112",0
"OTU6043",0
"OTU3233",0
"OTU6593",0
"OTU6703",0
"OTU12305",0
"OTU6820",0
"OTU10",0
"OTU7064",0
"OTU8485",0
"OTU11637",0
"OTU11955",0
"OTU9436",0
"OTU5533",0
"OTU6992",0
"OTU8108",0
"OTU3731",0
"OTU7109",0
"OTU5982",0
"OTU4179",0
"OTU8318",0
"OTU1687",0
"OTU3243",0
"OTU6659",0
"OTU6813",0
"OTU4679",0
"OTU1173",0
"OTU8238",0
"OTU9243",0
"OTU4318",0
"OTU11847",0
"OTU7927",0
"OTU3411",0
"OTU1654",0
"OTU329",0
"OTU11515",0
"OTU11840",0
"OTU5378",0
"OTU2976",0
"OTU9518",0
"OTU11800",0
"OTU5539",0
"OTU9741",0
"OTU23",0
"OTU6371",0
"OTU10719",0
"OTU1492",0
"OTU5461",0
"OTU2504",0
"OTU8464",0
"OTU7524",0
"OTU1700",0
"OTU1714",0
"OTU6498",0
"OTU10177",0
"OTU2552",0
"OTU5742",0
"OTU7400",0
"OTU3391",0
"OTU5892",0
"OTU6067",0
"OTU1793",0
"OTU1817",0
