"","x"
"OTU2440",0
"OTU9466",0
"OTU10393",0
"OTU7181",0
"OTU11761",0
"OTU9912",0
"OTU6220",0
"OTU7018",0
"OTU4574",0
"OTU6385",0
"OTU6055",0
"OTU9224",0
"OTU12290",0
"OTU5037",0
"OTU9218",0
"OTU7171",0
"OTU5973",0
"OTU8120",0
"OTU2827",0
"OTU7065",0
"OTU11092",0
"OTU1503",0
"OTU5970",0
"OTU3071",0
"OTU12051",0
"OTU6873",0
"OTU10210",0
"OTU10134",0
"OTU11786",0
"OTU9620",1.11022302462516e-16
"OTU8128",0
"OTU10803",0
"OTU1965",0
"OTU11926",0
"OTU11108",0
"OTU4675",0
"OTU11160",0
"OTU2520",0
"OTU11275",0
"OTU6125",0
"OTU1940",0
"OTU3980",0
"OTU1510",0
"OTU1069",0
"OTU3638",0
"OTU7494",0
"OTU4565",0
"OTU11785",0
"OTU3549",0
"OTU2536",0
"OTU1663",0
"OTU1685",0
"OTU1576",0
"OTU10732",0
"OTU9269",0
"OTU6833",0
"OTU3180",0
"OTU664",0
"OTU7694",0
"OTU8908",0
"OTU10028",0
"OTU8359",0
"OTU1815",0
"OTU7006",0
"OTU3060",0
"OTU6330",0
"OTU1858",0
"OTU11235",0
"OTU7527",0
"OTU8037",0
"OTU4306",0
"OTU11919",0
"OTU9889",0
"OTU7294",0
"OTU10873",0
"OTU587",0
"OTU3093",0
"OTU6305",0
"OTU3160",0
"OTU137",0
"OTU4832",0
"OTU10916",0
"OTU7238",0
"OTU11770",0
"OTU8696",0
"OTU2277",0
"OTU9212",1.11022302462516e-16
"OTU525",0
"OTU1659",0
"OTU12007",0
"OTU11781",0
"OTU1741",0
"OTU11746",0
"OTU4721",0
"OTU4156",0
"OTU5030",0
"OTU4694",0
"OTU9312",0
"OTU7",0
"OTU12174",0
"OTU6343",0
"OTU6634",0
"OTU840",0
"OTU4964",0
"OTU11519",0
"OTU4038",0
"OTU2162",0
"OTU11817",0
"OTU1455",0
"OTU2741",0
"OTU11453",0
"OTU2189",0
"OTU9905",0
"OTU2280",0
"OTU7263",0
"OTU8347",0
"OTU11457",0
"OTU7893",1.11022302462516e-16
"OTU4922",0
"OTU8166",0
"OTU1985",0
"OTU3260",0
"OTU3413",0
"OTU245",0
"OTU11509",0
"OTU5782",0
"OTU6529",0
"OTU5624",0
"OTU9667",0
"OTU2768",1.11022302462516e-16
"OTU7988",0
"OTU10605",0
"OTU3555",0
"OTU11826",0
"OTU5856",0
"OTU286",0
"OTU500",0
"OTU2022",0
"OTU1559",0
"OTU10834",0
"OTU11042",0
"OTU1818",0
"OTU2498",0
"OTU8133",1.11022302462516e-16
"OTU2495",0
"OTU6775",0
"OTU3191",0
"OTU5695",0
"OTU5714",0
"OTU3410",0
"OTU3697",0
"OTU1063",0
"OTU5741",0
"OTU306",0
"OTU1982",0
"OTU2902",0
"OTU6749",0
"OTU4311",0
"OTU6576",0
"OTU5449",0
"OTU1939",0
"OTU9239",0
"OTU2449",0
"OTU11175",0
"OTU5216",0
"OTU11302",0
"OTU5986",0
"OTU3661",0
"OTU2261",0
"OTU452",0
"OTU9381",0
"OTU2995",1.11022302462516e-16
"OTU12334",0
"OTU5627",0
"OTU3571",0
"OTU10293",0
"OTU11611",0
"OTU10352",0
"OTU10025",0
"OTU11167",0
"OTU8865",0
"OTU2450",0
"OTU172",0
"OTU9626",0
"OTU7098",0
"OTU4536",0
"OTU3335",0
"OTU2027",0
"OTU9593",0
"OTU2819",0
"OTU4210",0
"OTU2839",0
"OTU6193",0
"OTU1276",0
"OTU1959",0
"OTU368",0
"OTU394",0
"OTU8303",0
"OTU7883",0
"OTU8708",0
"OTU1023",0
"OTU7388",0
"OTU9511",0
"OTU5197",0
"OTU4058",0
"OTU6163",0
"OTU4102",0
"OTU1891",0
"OTU7347",0
"OTU1788",0
"OTU9252",0
"OTU2638",0
"OTU3588",0
"OTU3800",0
"OTU3443",0
"OTU845",0
"OTU12210",0
"OTU6031",0
"OTU1412",0
"OTU506",0
"OTU11787",0
"OTU7507",0
"OTU11256",0
"OTU7475",0
"OTU9949",0
"OTU11870",0
"OTU2901",0
"OTU8419",0
"OTU9731",0
"OTU7245",0
"OTU11127",0
"OTU9374",0
"OTU785",0
"OTU1216",0
"OTU7689",0
"OTU746",0
"OTU2731",0
"OTU8644",0
"OTU3747",0
"OTU9525",0
"OTU5282",0
"OTU11266",0
"OTU9719",0
"OTU12044",0
"OTU4619",0
"OTU1016",0
"OTU3092",0
"OTU7778",0
"OTU5567",0
"OTU6195",0
"OTU10917",0
"OTU11595",0
"OTU7702",0
"OTU2999",0
"OTU6480",0
"OTU437",0
"OTU5746",0
"OTU8661",0
"OTU783",0
"OTU1416",0
"OTU647",0
"OTU5043",0
"OTU10792",0
"OTU419",0
"OTU6643",0
"OTU7691",0
"OTU9425",0
"OTU6444",0
"OTU2360",0
"OTU11917",0
"OTU8566",0
"OTU10711",0
"OTU2292",0
"OTU5774",0
"OTU678",1.11022302462516e-16
"OTU5790",0
"OTU7209",0
"OTU12194",0
"OTU6035",0
"OTU5352",0
"OTU6048",0
"OTU9305",0
"OTU9921",0
"OTU8541",0
"OTU8059",0
"OTU8268",0
"OTU8123",0
"OTU617",0
"OTU11894",0
"OTU486",0
"OTU4328",0
"OTU12253",0
"OTU4757",0
"OTU8415",0
"OTU9858",0
"OTU6291",0
"OTU4197",0
"OTU2154",0
"OTU72",0
"OTU5932",0
"OTU3014",0
"OTU11236",0
"OTU11792",0
"OTU5004",0
"OTU6433",0
"OTU6321",0
"OTU11846",0
"OTU1547",0
"OTU8",0
"OTU12144",0
"OTU5462",0
"OTU947",0
"OTU5360",0
"OTU5339",0
"OTU8230",0
"OTU10179",0
"OTU782",0
"OTU5665",0
"OTU3605",0
"OTU6996",0
"OTU4499",0
"OTU1936",0
"OTU1967",0
"OTU6441",0
"OTU2870",0
"OTU4547",0
"OTU2912",0
"OTU7235",0
"OTU180",0
"OTU8848",0
"OTU2228",0
"OTU4924",0
"OTU4070",0
"OTU4110",0
"OTU5768",0
"OTU8898",0
"OTU7327",0
"OTU6042",0
"OTU7094",0
"OTU5398",0
"OTU9097",0
"OTU8772",0
"OTU11204",0
"OTU652",0
"OTU10630",0
"OTU7705",0
"OTU11974",0
"OTU6562",0
"OTU8971",0
"OTU1269",0
"OTU10477",0
"OTU7260",0
"OTU9969",0
"OTU3416",0
"OTU4442",0
"OTU1991",0
"OTU1010",0
"OTU9894",0
"OTU5733",0
"OTU608",0
"OTU10271",0
"OTU6627",0
"OTU11620",0
"OTU6432",0
"OTU7246",0
"OTU6326",0
"OTU10790",0
"OTU2867",0
"OTU4063",0
"OTU9208",0
"OTU10814",0
"OTU5919",0
"OTU213",0
"OTU11567",0
"OTU6105",0
"OTU8625",0
"OTU5938",0
"OTU10945",0
"OTU8357",0
"OTU9496",0
"OTU8820",0
"OTU11339",0
"OTU8585",0
"OTU10849",0
"OTU8232",0
"OTU10602",0
