"","x"
"OTU5582",0
"OTU560",0
"OTU5602",0
"OTU5609",0
"OTU5612",0
"OTU5619",0
"OTU567",0
"OTU5675",0
"OTU5684",0
"OTU5690",0
"OTU5698",0
"OTU5708",0
"OTU5711",0
"OTU5741",0
"OTU5833",0
"OTU5889",0
"OTU5897",0
"OTU5902",0
"OTU5911",0
"OTU5917",0
"OTU5951",0
"OTU5970",0
"OTU5982",0
"OTU6027",0
"OTU6031",0
"OTU6034",0
"OTU6035",0
"OTU6042",0
"OTU6043",0
"OTU6059",0
"OTU6073",0
"OTU6105",0
"OTU6118",0
"OTU6119",0
"OTU6150",0
"OTU6215",0
"OTU6240",0
"OTU6245",0
"OTU625",0
"OTU6273",0
"OTU6287",0
"OTU6291",0
"OTU6292",0
"OTU630",0
"OTU6300",0
"OTU6302",0
"OTU6306",0
"OTU6326",0
"OTU6343",0
"OTU6354",0
"OTU6362",0
"OTU6375",0
"OTU6384",0
"OTU639",0
"OTU6404",0
"OTU6406",0
"OTU6409",0
"OTU641",0
"OTU6427",0
"OTU6461",0
"OTU6472",0
"OTU6490",0
"OTU650",0
"OTU6516",0
"OTU652",0
"OTU6541",0
"OTU6572",0
"OTU6613",0
"OTU6614",0
"OTU6620",0
"OTU6645",0
"OTU6650",0
"OTU6659",0
"OTU6703",0
"OTU6728",0
"OTU675",0
"OTU6750",0
"OTU6793",0
"OTU6813",0
"OTU6820",0.444444444444444
"OTU6838",0
"OTU6846",0
"OTU6854",0
"OTU6855",0
"OTU6886",0
"OTU6888",0
"OTU6918",0
"OTU6960",0
"OTU6964",0
"OTU6992",0
"OTU70",0
"OTU7005",0
"OTU7018",0
"OTU7060",0
"OTU7063",0
"OTU7064",0
"OTU7077",0
"OTU7080",0
"OTU7084",0
"OTU7109",0
"OTU7122",0
"OTU7158",0
"OTU7179",0
"OTU7182",0
"OTU7202",0
"OTU722",0
"OTU7231",0
"OTU7241",0
"OTU7253",0
"OTU7283",0
"OTU7336",0
"OTU7352",0
"OTU7382",0
"OTU7423",0
"OTU7424",0
"OTU7426",0
"OTU7427",0
"OTU7451",0
"OTU7470",0
"OTU7475",0
"OTU7487",0
"OTU7488",0
"OTU7502",0
"OTU7506",0
"OTU7507",0
"OTU7538",0
"OTU7546",0
"OTU7570",0
"OTU7597",0
"OTU7602",0
"OTU7609",0
"OTU7622",0
"OTU7624",0
"OTU7637",0
"OTU7642",0
"OTU7684",0
"OTU7687",0
"OTU7692",0
"OTU7698",0
"OTU7706",0
"OTU7715",0
"OTU772",0
"OTU7743",0
"OTU775",0
"OTU7765",0
"OTU7775",0
"OTU7787",0
"OTU7803",0
"OTU7807",0
"OTU7835",0
"OTU7860",0
"OTU7886",0
"OTU7907",0
"OTU7927",0
"OTU7929",0
"OTU7952",0
"OTU7956",0
"OTU7975",0
"OTU7998",0
"OTU80",0
"OTU8014",0
"OTU804",0
"OTU8074",0
"OTU8078",0
"OTU810",0
"OTU8104",0
"OTU8107",0
"OTU8111",0.244897959183674
"OTU8123",0
"OTU8125",0
"OTU8160",0
"OTU8169",0
"OTU817",0
"OTU8204",0
"OTU8224",0
"OTU8230",0
"OTU8233",0
"OTU8238",0
"OTU8284",0
"OTU8292",0.375
"OTU8303",0
"OTU8318",0
"OTU8322",0
"OTU8342",0
"OTU8346",0
"OTU8353",0
"OTU8391",0
"OTU8392",0
"OTU8417",0
"OTU8441",0
"OTU8454",0
"OTU8468",0
"OTU8483",0
"OTU8552",0
"OTU8580",0
"OTU8614",0
"OTU8615",0
"OTU8621",0
"OTU8638",0
"OTU864",0
"OTU866",0
"OTU8672",0
"OTU8673",0
"OTU869",0
"OTU8714",0
"OTU8746",0
"OTU8805",0
"OTU8848",0
"OTU8867",0
"OTU8898",0
"OTU8909",0
"OTU8963",0
"OTU9013",0
"OTU9016",0
"OTU902",0
"OTU9091",0
"OTU9097",0
"OTU91",0
"OTU9127",0
"OTU9154",0
"OTU9162",0
"OTU9168",0
"OTU9169",0
"OTU9185",0
"OTU9213",0
"OTU9214",0
"OTU9224",0
"OTU9227",0
"OTU924",0
"OTU9247",0
"OTU9252",0
"OTU9254",0
"OTU9302",0
"OTU9351",0
"OTU9358",0
"OTU9362",0
"OTU9366",0
"OTU9372",0
"OTU9409",0
"OTU9437",0
"OTU9443",0
"OTU9448",0
"OTU9462",0
"OTU9463",0
"OTU9473",0
"OTU9497",0
"OTU9505",0
"OTU955",0
"OTU9551",0
"OTU9587",0
"OTU9593",0
"OTU9609",0
"OTU9612",0
"OTU9668",0
"OTU9678",0
"OTU9723",0
"OTU9792",0
"OTU98",0
"OTU9836",0
"OTU9859",0
"OTU9868",0
"OTU9869",0
"OTU9877",0
"OTU9878",0
"OTU9898",0
"OTU9915",0
"OTU9949",0
"OTU9951",0
"OTU9959",0
"OTU9989",0
