"","x"
"OTU1702",0
"OTU11150",0
"OTU1832",0
"OTU11620",0
"OTU9912",0
"OTU5499",1.11022302462516e-16
"OTU6432",0
"OTU3972",0
"OTU10114",0
"OTU4115",0
"OTU12253",0
"OTU669",0
"OTU12009",0
"OTU1384",0
"OTU10267",0
"OTU3071",0
"OTU12330",0
"OTU3209",0
"OTU2538",0
"OTU176",0
"OTU5469",0
"OTU7859",0
"OTU7639",0
"OTU4775",0
"OTU11794",0
"OTU8666",0
"OTU5045",0
"OTU11047",0
"OTU2683",0
"OTU6888",0
"OTU11520",0
"OTU3084",0
"OTU784",0
"OTU2067",0
"OTU8434",1.11022302462516e-16
"OTU3054",0
"OTU9194",0
"OTU11354",0
"OTU7255",0
"OTU2087",0
"OTU6574",0
"OTU3737",0
"OTU1069",1.11022302462516e-16
"OTU9365",0
"OTU8252",0
"OTU4565",0
"OTU12296",0
"OTU4974",0
"OTU8411",0
"OTU3549",0
"OTU4511",0
"OTU7224",0
"OTU5324",0
"OTU9359",0
"OTU5919",0
"OTU10653",0
"OTU6833",0
"OTU11424",0
"OTU910",0
"OTU2509",0
"OTU11567",0
"OTU1273",0
"OTU8359",0
"OTU3870",0
"OTU1624",0
"OTU1858",0
"OTU589",0
"OTU4799",0
"OTU10564",0
"OTU3434",0
"OTU21",0
"OTU1178",0
"OTU6305",0
"OTU7699",0
"OTU5409",0
"OTU1163",0
"OTU9442",0
"OTU10616",0
"OTU1914",0
"OTU3082",0
"OTU9312",0
"OTU607",0
"OTU87",0
"OTU1637",0
"OTU5938",0
"OTU5795",0
"OTU11203",0
"OTU4038",0
"OTU9523",0
"OTU8658",0
"OTU6306",0
"OTU9397",0
"OTU1707",0
"OTU3322",0
"OTU11453",0
"OTU2189",0
"OTU9207",0
"OTU328",0
"OTU11433",0
"OTU4819",0
"OTU8102",0
"OTU9353",0
"OTU11860",0
"OTU4966",0
"OTU9439",0
"OTU2372",0
"OTU1817",0
"OTU9366",0
"OTU208",0
"OTU5373",0
"OTU8166",0
"OTU649",0
"OTU6920",0
"OTU184",1.11022302462516e-16
"OTU8542",0
"OTU3413",0
"OTU245",0
"OTU5763",0
"OTU5349",0
"OTU945",0
"OTU6507",0
"OTU9286",0
"OTU4535",0
"OTU1047",0
"OTU7695",0
"OTU2022",0
"OTU7241",0
"OTU5506",0
"OTU1559",0
"OTU3458",0
"OTU10822",0
"OTU6196",0
"OTU104",0
"OTU10316",0
"OTU2335",0
"OTU80",0
"OTU5054",0
"OTU12148",0
"OTU11359",0
"OTU3699",0
"OTU2813",0
"OTU2558",0
"OTU7948",0
"OTU2021",0
"OTU9962",0
"OTU452",0
"OTU10247",0
"OTU6491",0
"OTU8882",0
"OTU844",0
"OTU10861",0
"OTU4099",0
"OTU7635",0
"OTU488",0
"OTU6406",0
"OTU11458",0
"OTU7145",0
"OTU11459",0
"OTU5783",0
"OTU7520",0
"OTU2573",0
"OTU3917",0
"OTU11927",0
"OTU11813",0
"OTU4830",0
"OTU11573",0
"OTU3308",0
"OTU10843",0
"OTU3729",0
"OTU4296",0
"OTU6939",0
"OTU2550",0
"OTU7324",0
"OTU3453",0
"OTU11279",0
"OTU9792",0
"OTU4159",0
"OTU7176",0
"OTU12352",0
"OTU4876",0
"OTU3781",0
"OTU1522",0
"OTU11576",0
"OTU4589",0
"OTU4126",0
"OTU9623",0
"OTU7956",0
"OTU1276",0
"OTU4271",0
"OTU5077",0
"OTU3620",0
"OTU10915",0
"OTU11852",0
"OTU4916",0
"OTU5603",0
"OTU4102",0
"OTU929",0
"OTU6679",0
"OTU6042",0
"OTU9638",0
"OTU8075",0
"OTU5056",0
"OTU8231",0
"OTU12030",0
"OTU2685",0
"OTU3360",0
"OTU5084",0
"OTU3443",0
"OTU9491",0
"OTU8772",0
"OTU11204",0
"OTU2623",0
"OTU10812",0
"OTU8189",0
"OTU11070",0
"OTU3383",0
"OTU912",0
"OTU3117",0
"OTU7373",0
"OTU4483",0
"OTU513",0
"OTU7287",0
"OTU2371",0
"OTU5161",0
"OTU8552",0
"OTU9765",0
"OTU9731",0
"OTU9296",0
"OTU3158",0
"OTU4705",0
"OTU815",0
"OTU9079",0
"OTU4107",0
"OTU187",0
"OTU3083",0
"OTU12223",0
"OTU7023",0
"OTU8644",0
"OTU12086",0
"OTU9596",0
"OTU11973",0
"OTU11592",0
"OTU1574",0
"OTU7080",0
"OTU7249",0
"OTU10477",0
"OTU5181",0
"OTU4435",0
"OTU3099",0
"OTU1416",0
"OTU4098",0
"OTU4898",0
"OTU10792",0
"OTU3246",0
"OTU6456",0
"OTU481",0
"OTU1078",0
"OTU5551",0
"OTU6204",0
"OTU12227",0
"OTU7054",0
"OTU7252",0
"OTU12213",0
"OTU4066",0
"OTU3670",0
"OTU11917",0
"OTU8110",0
"OTU5774",0
"OTU3636",0
"OTU11187",0
"OTU12354",0
"OTU2357",0
"OTU6976",0
"OTU3316",0
"OTU8392",0
"OTU11491",0
"OTU9553",1.11022302462516e-16
"OTU11670",0
"OTU1070",0
"OTU11575",0
"OTU9954",0
"OTU2278",0
"OTU4071",0
"OTU11761",0
"OTU10160",0
"OTU12172",0
"OTU5331",0
"OTU2082",0
"OTU5550",0
"OTU9494",0
"OTU2520",0
"OTU8681",0
"OTU10193",0
"OTU6673",0
"OTU11166",0
"OTU10732",0
"OTU10029",0
"OTU20",0
"OTU7006",0
"OTU3093",0
"OTU2334",0
"OTU1659",0
"OTU11736",0
"OTU8528",0
"OTU2661",0
"OTU560",0
"OTU10656",0
"OTU10135",0
"OTU8913",0
"OTU11318",0
"OTU8585",0
"OTU5782",0
"OTU767",0
"OTU3258",0
"OTU2870",0
"OTU2249",0
"OTU580",0
"OTU457",0
"OTU6503",0
"OTU12334",0
"OTU10011",0
"OTU2115",0
"OTU9762",0
"OTU2228",0
"OTU2254",0
"OTU3335",0
"OTU10149",0
"OTU4058",0
"OTU3299",0
"OTU10673",0
"OTU1549",0
"OTU10570",0
"OTU2599",0
"OTU5354",0
"OTU7717",0
"OTU1124",0
"OTU4613",0
"OTU8412",0
"OTU8661",0
"OTU10071",0
"OTU8338",0
"OTU9294",0
"OTU2070",0
"OTU10743",0
"OTU4041",0
"OTU2829",0
"OTU8541",0
"OTU675",0
"OTU7852",0
"OTU1739",0
"OTU5751",0
"OTU10858",0
"OTU522",0
"OTU672",0
"OTU3657",0
"OTU1294",0
"OTU1897",0
"OTU6602",0
"OTU467",0
"OTU7065",0
"OTU11294",0
"OTU6459",0
"OTU9544",0
"OTU4981",0
"OTU2079",0
"OTU6855",0
"OTU639",0
"OTU8037",0
"OTU676",0
"OTU2317",0
"OTU6273",0
"OTU2626",0
"OTU3848",0
"OTU11329",0
"OTU7399",0
"OTU704",0
"OTU8867",0
"OTU1793",0
"OTU4185",0
"OTU8230",0
"OTU3992",0
"OTU775",0
"OTU630",0
"OTU4924",0
"OTU7220",0
"OTU3891",0
"OTU8303",0
"OTU9311",0
"OTU12315",0
"OTU2607",0
"OTU2844",0
"OTU2838",0
"OTU7689",0
"OTU1836",0
"OTU6354",0
"OTU9525",0
"OTU8963",0
"OTU9048",0
"OTU3416",0
"OTU2207",0
"OTU5945",0
"OTU11360",0
"OTU1992",0
"OTU10719",0
"OTU7297",0
"OTU5006",0
"OTU4350",0
"OTU1714",0
"OTU579",0
"OTU1109",0
"OTU228",0
"OTU1284",0
"OTU10814",0
"OTU37",0
"OTU10391",0
"OTU3853",0
"OTU517",0
"OTU7592",0
"OTU5719",0
"OTU438",0
"OTU12082",0
"OTU8810",0
"OTU6526",0
"OTU4372",0
"OTU5162",0
"OTU10900",0
"OTU8923",0
"OTU5582",0
"OTU11445",0
"OTU12185",0
"OTU2640",0
"OTU6624",0
"OTU9389",0
"OTU1713",0
"OTU11847",0
"OTU10054",0
"OTU674",0
"OTU2718",0
"OTU8463",0
"OTU4618",0
"OTU1492",0
"OTU8337",0
"OTU1553",0
"OTU10041",0
"OTU7060",0
"OTU10007",0
"OTU2155",0
"OTU9075",0
"OTU2857",0
"OTU2633",0
"OTU7327",0
"OTU9050",0
"OTU2612",0
"OTU8078",0
"OTU10620",0
"OTU6292",0
"OTU10828",0
"OTU4510",0
"OTU538",0
"OTU9941",0
"OTU9462",0
"OTU799",0
"OTU12126",0
"OTU1349",0
"OTU6783",0
"OTU3835",0
"OTU567",0
"OTU745",0
"OTU11755",0
"OTU6737",0
"OTU5796",0
"OTU5199",0
"OTU9727",0
"OTU9358",0
"OTU4601",0
"OTU3975",0
"OTU7382",0
"OTU4709",0
"OTU3149",0
"OTU8292",0
"OTU4063",0
"OTU2552",0
"OTU1630",0
"OTU9043",0
"OTU2786",0
"OTU1011",0
"OTU8632",0
"OTU5423",0
"OTU3993",0
"OTU10640",0
"OTU5258",0
"OTU7367",0
"OTU12080",0
"OTU7420",0
"OTU12085",0
"OTU8329",0
"OTU9280",0
"OTU9295",0
"OTU10129",0
"OTU7377",0
"OTU7905",0
"OTU1320",0
"OTU1411",0
"OTU12141",0
"OTU1839",0
"OTU12206",0
"OTU2588",0
"OTU8353",0
"OTU10611",0
"OTU866",0
"OTU6994",0
"OTU5005",0
"OTU10797",0
"OTU7492",0
"OTU7487",0
"OTU11815",0
"OTU2442",0
"OTU11767",0
"OTU1989",0
"OTU332",0
"OTU11060",0
"OTU7807",0
"OTU1575",0
"OTU5889",0
"OTU6990",0
"OTU7506",0
"OTU3651",0
"OTU5120",0
"OTU894",0
"OTU5155",0
"OTU1079",0
"OTU8879",0
"OTU3004",0
"OTU9859",0
"OTU4923",0
"OTU9925",0
"OTU864",0
"OTU3942",0
"OTU9247",0
"OTU422",0
"OTU5478",0
"OTU8507",0
"OTU3686",0
"OTU6854",0
"OTU426",0
"OTU8909",0
"OTU3112",0
"OTU4593",0
"OTU6728",0
"OTU5612",0
"OTU4777",0
"OTU12097",0
"OTU11955",0
"OTU9735",0
"OTU4428",0
"OTU1666",0
"OTU5982",0
"OTU8318",0
"OTU1687",0
"OTU2691",0
"OTU3243",0
"OTU8638",0
"OTU7286",0
"OTU8238",0
"OTU8111",0
