"","x"
"1",NA
"2",NA
"3",0.623609564462324
"4",NA
"5",1.73205080756888
"6",NA
"7",NA
"8",NA
"9",-0.866025403784439
"10",-1.64764789616701
"11",NA
"12",0.447213595499958
"13",NA
"14",0
"15",-0.670820393249937
"16",-0.55048188256318
"17",1.5
"18",-0.670820393249937
"19",NA
"20",NA
"21",-0.577350269189626
"22",NA
"23",1.4142135623731
"24",-0.577350269189626
"25",NA
"26",NA
"27",NA
"28",NA
"29",NA
"30",-0.5
"31",-0.449358517136459
"32",NA
"33",NA
"34",NA
"35",0
"36",NA
"37",0.866025403784439
"38",-0.577350269189626
"39",NA
"40",NA
"41",-0.866025403784439
"42",-1.61374306091976
"43",NA
"44",NA
"45",-1.41467868771452
"46",NA
"47",NA
"48",NA
"49",NA
"50",NA
"51",-1.22474487139159
"52",0
"53",NA
"54",-0.866025403784439
"55",-1.22474487139159
"56",NA
"57",1.15470053837925
"58",-1.37620470640795
"59",NA
"60",NA
"61",NA
"62",-0.866025403784439
"63",1.34807555140938
"64",NA
"65",NA
"66",NA
"67",-0.239045721866879
"68",0.744587187764654
"69",-1.41467868771452
"70",NA
"71",NA
"72",NA
"73",-0.866025403784439
"74",NA
"75",0.623609564462324
"76",-1.22474487139159
"77",NA
"78",NA
"79",-0.577350269189626
"80",-0.866025403784439
"81",NA
"82",-0.577350269189626
"83",-0.449466574975495
"84",0.761750062615512
"85",NA
"86",-0.55048188256318
"87",NA
"88",NA
"89",NA
"90",0.447213595499958
"91",NA
"92",0.761750062615512
"93",NA
"94",-0.577350269189626
"95",NA
"96",NA
"97",-0.5
"98",0.956182887467515
"99",0.956182887467515
"100",0.744587187764654
"101",0.816496580927726
"102",NA
"103",NA
"104",NA
"105",NA
"106",NA
"107",NA
"108",NA
"109",NA
"110",1.10096376512636
"111",0
"112",1.97765292989218
"113",NA
"114",NA
"115",1.15470053837925
"116",NA
"117",0.866025403784439
"118",NA
"119",NA
"120",0.27524094128159
"121",-1.22474487139159
"122",NA
"123",NA
"124",NA
"125",1.56524758424985
"126",NA
"127",NA
"128",NA
"129",NA
"130",NA
"131",0.322748612183952
"132",NA
"133",-0.449466574975495
"134",-0.577350269189626
"135",NA
"136",NA
"137",NA
"138",-0.577350269189626
"139",-0.5
"140",-1.69224360855603
"141",0
"142",NA
"143",NA
"144",0.322748612183952
"145",0
"146",0
"147",NA
"148",0
"149",-0.670820393249937
"150",NA
"151",0
"152",-0.577350269189626
"153",-0.670820393249937
"154",-1.24721912892465
"155",-1.08303590947586
"156",-0.408248290463863
"157",NA
"158",NA
"159",1.15470053837925
"160",-1.43427433120127
"161",NA
"162",NA
"163",-0.866025403784439
"164",NA
"165",0.866025403784439
"166",NA
"167",1.22474487139159
"168",0.322748612183952
"169",-0.866025403784439
"170",0
"171",-0.866025403784439
"172",-0.449358517136459
"173",NA
"174",0.866025403784439
"175",0
"176",NA
"177",NA
"178",0
"179",NA
"180",0.761750062615512
"181",NA
"182",NA
"183",-0.577350269189626
"184",NA
"185",0.816496580927726
"186",0.359573259980396
"187",0.744587187764654
"188",0.744587187764654
"189",0.761750062615512
"190",-0.577350269189626
"191",NA
"192",NA
"193",NA
"194",NA
"195",NA
"196",NA
"197",0
"198",NA
"199",NA
"200",NA
"201",0.359573259980396
"202",NA
"203",-0.577350269189626
"204",1.22474487139159
"205",1.34807555140938
"206",NA
"207",NA
"208",0.623609564462324
"209",NA
"210",-0.645497224367903
"211",NA
"212",1.15470053837925
"213",NA
"214",NA
"215",-0.239045721866879
"216",1.22474487139159
"217",1.22474487139159
"218",-1.22474487139159
"219",NA
"220",NA
"221",NA
"222",NA
"223",-0.866025403784439
"224",-1.43427433120127
"225",1.15470053837925
"226",NA
"227",NA
"228",NA
"229",NA
"230",NA
"231",NA
"232",NA
"233",0.956182887467515
"234",NA
"235",NA
"236",NA
"237",NA
"238",-0.577350269189626
"239",-0.670820393249937
"240",NA
"241",NA
"242",NA
"243",0.14978617237882
"244",-0.670820393249937
"245",NA
"246",NA
"247",NA
"248",-0.449358517136459
"249",NA
"250",NA
"251",NA
"252",0.761750062615512
"253",0.14978617237882
"254",NA
"255",1.22474487139159
"256",NA
"257",0.761750062615512
"258",0
"259",NA
"260",NA
"261",0.135379488684483
"262",NA
"263",-0.239045721866879
"264",1.10096376512636
"265",NA
"266",-0.866025403784439
"267",0.866025403784439
"268",NA
"269",-0.408248290463863
"270",-1.87082869338697
"271",NA
"272",NA
"273",0.866025403784439
"274",NA
"275",-0.870571500132014
"276",NA
"277",1.15470053837925
"278",NA
"279",NA
"280",0.866025403784439
"281",NA
"282",NA
"283",NA
"284",NA
"285",NA
"286",-0.239045721866879
"287",-0.577350269189626
"288",NA
"289",1.15470053837925
"290",NA
"291",NA
"292",-1.63299316185545
"293",NA
"294",0.359573259980396
"295",NA
"296",0.956182887467515
"297",-1.4142135623731
"298",NA
"299",NA
"300",NA
"301",NA
"302",NA
"303",NA
"304",NA
"305",0
"306",-1.25850640993139
"307",-0.577350269189626
"308",NA
"309",NA
"310",NA
"311",-1.08303590947586
"312",NA
"313",NA
"314",NA
"315",-0.577350269189626
"316",0.866025403784439
"317",NA
"318",NA
"319",0
"320",0.866025403784439
"321",NA
"322",-1.22474487139159
"323",NA
"324",0
"325",0.623609564462324
"326",NA
"327",NA
"328",1.22474487139159
"329",-0.577350269189626
"330",NA
"331",NA
"332",NA
"333",NA
"334",NA
"335",NA
"336",-0.577350269189626
"337",0.816496580927726
"338",1.56524758424985
"339",-1.25850640993139
"340",1.15470053837925
"341",NA
"342",0
"343",-0.870571500132014
"344",0.359573259980396
"345",NA
"346",NA
"347",NA
"348",0.730296743340221
"349",NA
"350",NA
"351",NA
"352",NA
"353",NA
"354",-1.09544511501033
"355",NA
"356",NA
"357",0.730296743340221
"358",-1.09544511501033
"359",NA
"360",NA
"361",NA
"362",NA
"363",NA
"364",NA
"365",0.730296743340221
"366",NA
"367",NA
"368",-0.577350269189626
"369",NA
"370",0.866025403784439
"371",NA
"372",NA
"373",NA
"374",NA
"375",NA
"376",NA
"377",NA
"378",NA
"379",NA
"380",NA
"381",NA
"382",NA
"383",NA
"384",NA
"385",NA
"386",NA
"387",NA
"388",NA
"389",NA
"390",1.15470053837925
"391",NA
"392",NA
"393",NA
"394",NA
"395",-0.577350269189626
"396",NA
"397",NA
"398",NA
"399",NA
"400",NA
"401",NA
"402",NA
"403",NA
"404",NA
"405",NA
"406",NA
"407",NA
"408",NA
"409",NA
"410",NA
"411",NA
"412",NA
"413",NA
"414",NA
"415",NA
"416",NA
"417",NA
"418",NA
"419",NA
"420",NA
"421",NA
"422",NA
"423",-0.866025403784439
"424",NA
"425",NA
"426",NA
"427",NA
"428",NA
"429",NA
"430",-0.866025403784439
"431",NA
"432",NA
"433",NA
"434",0.866025403784439
"435",NA
"436",NA
"437",NA
"438",NA
"439",NA
"440",NA
"441",NA
"442",NA
"443",0.744587187764654
"444",NA
"445",NA
"446",1.29099444873581
"447",NA
"448",NA
"449",1.15470053837925
"450",NA
"451",0.623609564462324
"452",NA
"453",NA
"454",NA
"455",-1.01629107219126
"456",NA
"457",-0.413406537840512
"458",NA
"459",NA
"460",NA
"461",0
"462",NA
"463",NA
"464",NA
"465",NA
"466",NA
"467",NA
"468",NA
"469",NA
"470",1.15470053837925
"471",NA
"472",NA
"473",NA
"474",NA
"475",NA
"476",NA
"477",NA
"478",NA
"479",NA
"480",NA
"481",NA
"482",NA
"483",NA
"484",NA
"485",NA
"486",-0.515860704175329
"487",-0.413406537840512
"488",1.15470053837925
"489",NA
"490",NA
"491",NA
"492",-0.866025403784439
"493",0.189477996510234
"494",-0.577350269189626
"495",0
"496",-0.946030402438135
"497",-0.816496580927726
"498",-0.577350269189626
"499",NA
"500",-0.866025403784439
"501",NA
"502",NA
"503",NA
"504",-0.577350269189626
"505",NA
"506",NA
"507",NA
"508",NA
"509",0.189477996510234
"510",NA
"511",1.63299316185545
"512",0
"513",-0.577350269189626
"514",NA
"515",-1.01629107219126
"516",NA
"517",-0.515860704175329
"518",1.16068658439449
"519",NA
"520",-1.22474487139159
"521",0.189477996510234
"522",NA
"523",NA
"524",1.06139996371108
"525",NA
"526",NA
"527",-0.6114586747466
"528",1.15470053837925
"529",0.866025403784439
"530",NA
"531",0
"532",NA
"533",0.866025403784439
"534",NA
"535",-0.515860704175329
"536",NA
"537",1.73054341909415
"538",-1.01629107219126
"539",-0.515860704175329
"540",0.189477996510234
"541",2.06511514678569
"542",NA
"543",-1.01629107219126
"544",1.15470053837925
"545",0.726828236019543
"546",-0.866025403784439
"547",-0.577350269189626
"548",NA
"549",NA
"550",-1.35413434846024
"551",-1.01629107219126
"552",-0.577350269189626
"553",0
"554",-0.816496580927726
"555",1.15470053837925
"556",NA
"557",NA
"558",NA
"559",NA
"560",NA
"561",NA
"562",0
"563",-1.01629107219126
"564",1.22474487139159
"565",-1.01629107219126
"566",NA
"567",NA
"568",2.60101613391322
"569",NA
"570",NA
"571",1.22474487139159
"572",0
"573",0
"574",-1.35413434846024
"575",NA
"576",-0.577350269189626
"577",0.189477996510234
"578",-0.413406537840512
"579",1.15470053837925
"580",1.9989602286794
"581",-0.276886947055064
"582",-0.577350269189626
"583",NA
"584",0.32241294010958
"585",1.06139996371108
"586",1.15470053837925
"587",0
"588",NA
"589",NA
"590",NA
"591",0.189477996510234
"592",NA
"593",-0.413406537840512
"594",0.79236253086098
"595",NA
"596",NA
"597",-0.577350269189626
"598",-1.28060213012967
"599",0.726828236019543
"600",1.99813159956247
"601",NA
"602",NA
"603",1.16068658439449
"604",NA
"605",NA
"606",NA
"607",0.392256508328007
"608",NA
"609",0.392256508328007
"610",0.189477996510234
"611",1.22474487139159
"612",-0.577350269189626
"613",-1.22474487139159
