"","x"
"566",-0.758474845271147
"567",1
"568",-1.10194633003868
"569",NA
"570",0.866025403784439
"571",0.894427190999916
"572",1.15470053837925
"573",0.866025403784439
"574",NA
"575",0
"576",-1.10194633003868
"577",-1.10194633003868
"578",2.20389266007736
"579",1.09557477650277
"580",NA
"581",-1.3228756555323
"582",0
"583",-0.577350269189626
"584",NA
"585",1
"586",-1.15549332977946
"587",NA
"588",NA
"589",1.3228756555323
"590",-0.758474845271147
"591",1.3228756555323
"592",NA
"593",NA
"594",-0.5
"595",NA
"596",NA
"597",1.5
"598",0.64194073876637
"599",0
"600",NA
"601",1.15470053837925
"602",0
"603",NA
"604",NA
"605",NA
"606",NA
"607",0
"608",-1
"609",0
"610",0
"611",NA
"612",NA
"613",-0.50395263067897
"614",1.22474487139159
"615",-0.758474845271147
"616",NA
"617",NA
"618",-1.11803398874989
"619",-1.22474487139159
"620",-0.758474845271147
"621",NA
"622",NA
"623",NA
"624",0
"625",NA
"626",NA
"627",NA
"628",-0.577350269189626
"629",NA
"630",NA
"631",0.168549965615811
"632",-1
"633",-0.577350269189626
"634",NA
"635",-0.5
"636",NA
"637",-0.866025403784439
"638",0
"639",-0.758474845271147
"640",-0.577350269189626
"641",1.10194633003868
"642",NA
"643",NA
"644",NA
"645",NA
"646",NA
"647",0.168549965615811
